,zcr_y0,zcr_y1,zcr_y2,zcr_y3,zcr_y4,zcr_y5,#ofcrossing_y
1396,0.0224609375,0.02783203125,0.0390625,0.04052734375,0.02734375,0.02197265625,103.0
1397,0.0146484375,0.0234375,0.029296875,0.02734375,0.021484375,0.0126953125,75.0
1398,0.0078125,0.013671875,0.017578125,0.02001953125,0.0166015625,0.0107421875,51.0
1399,0.0146484375,0.03173828125,0.052734375,0.0546875,0.0439453125,0.02685546875,121.0
1400,0.015625,0.037109375,0.05615234375,0.05419921875,0.04443359375,0.02294921875,124.0
1401,0.02001953125,0.03271484375,0.06591796875,0.06689453125,0.06396484375,0.05126953125,173.0
1402,0.03076171875,0.03564453125,0.04931640625,0.04296875,0.0361328125,0.03125,138.0
1403,0.06005859375,0.09326171875,0.107421875,0.08251953125,0.05126953125,0.01806640625,229.0
1404,0.025390625,0.04833984375,0.07275390625,0.08154296875,0.06103515625,0.0380859375,178.0
1405,0.02001953125,0.03173828125,0.04248046875,0.048828125,0.03271484375,0.02099609375,109.0
1406,0.04296875,0.076171875,0.08984375,0.10302734375,0.07568359375,0.0419921875,244.0
1407,0.03515625,0.041015625,0.05078125,0.06201171875,0.04638671875,0.04052734375,168.0
1408,0.05615234375,0.06689453125,0.07373046875,0.07421875,0.044921875,0.0341796875,208.0
1409,0.04541015625,0.06494140625,0.07568359375,0.0771484375,0.05908203125,0.03955078125,215.0
1410,0.03125,0.0400390625,0.05810546875,0.05078125,0.04150390625,0.03271484375,150.0
1411,0.025390625,0.03125,0.0361328125,0.02978515625,0.021484375,0.015625,97.0
1412,0.06005859375,0.07666015625,0.08740234375,0.0751953125,0.04443359375,0.02783203125,215.0
1413,0.01953125,0.025390625,0.033203125,0.0478515625,0.0341796875,0.0283203125,111.0
1414,0.0556640625,0.06591796875,0.0791015625,0.0654296875,0.0390625,0.02880859375,195.0
1415,0.0078125,0.0126953125,0.015625,0.015625,0.01171875,0.0068359375,41.0
1416,0.046875,0.07861328125,0.10693359375,0.099609375,0.07080078125,0.0390625,242.0
1417,0.01416015625,0.01708984375,0.02490234375,0.0390625,0.0361328125,0.033203125,104.0
1418,0.03564453125,0.04345703125,0.07421875,0.06689453125,0.05712890625,0.04931640625,191.0
1419,0.01171875,0.01953125,0.02734375,0.04541015625,0.04150390625,0.03369140625,110.0
1420,0.00927734375,0.0283203125,0.0361328125,0.04150390625,0.03759765625,0.0185546875,97.0
1421,0.0380859375,0.0546875,0.06982421875,0.07275390625,0.04150390625,0.02490234375,164.0
1422,0.02783203125,0.03369140625,0.03759765625,0.03466796875,0.015625,0.009765625,90.0
1423,0.03076171875,0.0380859375,0.04638671875,0.0517578125,0.03759765625,0.0302734375,141.0
1424,0.04931640625,0.08251953125,0.12109375,0.1015625,0.07666015625,0.04345703125,259.0
1425,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1426,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1427,0.0283203125,0.04248046875,0.06494140625,0.06689453125,0.05078125,0.03662109375,163.0
1428,0.03955078125,0.05126953125,0.08154296875,0.076171875,0.05517578125,0.04345703125,195.0
1429,0.03759765625,0.05078125,0.07568359375,0.08349609375,0.0595703125,0.046875,201.0
1430,0.0234375,0.0361328125,0.04443359375,0.05322265625,0.04052734375,0.02783203125,132.0
1431,0.0322265625,0.04638671875,0.06103515625,0.056640625,0.04443359375,0.0302734375,158.0
1432,0.03466796875,0.0576171875,0.07373046875,0.06982421875,0.06005859375,0.037109375,195.0
1433,0.033203125,0.056640625,0.07177734375,0.083984375,0.0654296875,0.04150390625,203.0
1434,0.01953125,0.02294921875,0.044921875,0.0517578125,0.04052734375,0.037109375,124.0
1435,0.0234375,0.0380859375,0.048828125,0.0546875,0.04052734375,0.02587890625,132.0
1436,0.0185546875,0.033203125,0.033203125,0.03759765625,0.02392578125,0.00927734375,88.0
1437,0.0283203125,0.04345703125,0.048828125,0.0537109375,0.04541015625,0.0302734375,152.0
1438,0.01416015625,0.02734375,0.03564453125,0.04150390625,0.03369140625,0.0205078125,99.0
1439,0.04638671875,0.060546875,0.068359375,0.0986328125,0.064453125,0.05029296875,228.0
1440,0.03271484375,0.04296875,0.0615234375,0.06884765625,0.04443359375,0.0341796875,159.0
1441,0.0302734375,0.04541015625,0.05859375,0.0693359375,0.060546875,0.04541015625,187.0
1442,0.046875,0.05859375,0.0732421875,0.09619140625,0.05419921875,0.04248046875,208.0
1443,0.041015625,0.04638671875,0.0693359375,0.080078125,0.04833984375,0.04296875,184.0
1444,0.021484375,0.0458984375,0.06494140625,0.06494140625,0.060546875,0.0361328125,169.0
1445,0.02734375,0.0439453125,0.0537109375,0.05859375,0.0556640625,0.0390625,171.0
1446,0.025390625,0.0478515625,0.056640625,0.072265625,0.05908203125,0.03662109375,174.0
1447,0.03369140625,0.04052734375,0.0673828125,0.05419921875,0.04248046875,0.03564453125,157.0
1448,0.02099609375,0.02392578125,0.05419921875,0.0625,0.0478515625,0.044921875,142.0
1449,0.0439453125,0.0703125,0.09130859375,0.0859375,0.0693359375,0.04296875,233.0
1450,0.0400390625,0.0498046875,0.07421875,0.060546875,0.0380859375,0.0283203125,161.0
1451,0.03125,0.0576171875,0.0595703125,0.048828125,0.046875,0.0205078125,161.0
1452,0.0048828125,0.0068359375,0.0078125,0.0126953125,0.0087890625,0.0068359375,29.0
1453,0.005859375,0.005859375,0.0078125,0.01171875,0.0078125,0.0078125,29.0
1454,0.0087890625,0.0107421875,0.013671875,0.0185546875,0.009765625,0.0078125,39.0
1455,0.0048828125,0.0048828125,0.005859375,0.0087890625,0.00390625,0.00390625,19.0
1456,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0,0.0,3.0
1457,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1458,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1459,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1460,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1461,0.001953125,0.001953125,0.001953125,0.0,0.0,0.0,5.0
1462,0.0,0.0,0.001953125,0.0078125,0.0078125,0.0078125,17.0
1463,0.013671875,0.02685546875,0.05859375,0.0712890625,0.06591796875,0.052734375,164.0
1464,0.02978515625,0.05322265625,0.06103515625,0.0537109375,0.03857421875,0.015625,142.0
1465,0.0068359375,0.0087890625,0.01171875,0.01171875,0.009765625,0.0078125,35.0
1466,0.01806640625,0.01806640625,0.01806640625,0.00830078125,0.0,0.0,38.0
1467,0.0,0.0009765625,0.0029296875,0.00390625,0.00390625,0.0029296875,9.0
1468,0.0,0.0,0.0009765625,0.0009765625,0.0009765625,0.0009765625,3.0
1469,0.001953125,0.001953125,0.001953125,0.0009765625,0.0,0.0,5.0
1470,0.0009765625,0.0048828125,0.009765625,0.017578125,0.0166015625,0.0126953125,37.0
1471,0.01806640625,0.02685546875,0.0556640625,0.064453125,0.05712890625,0.04833984375,155.0
1472,0.044921875,0.0625,0.09228515625,0.1015625,0.07177734375,0.05419921875,240.0
1473,0.0458984375,0.0693359375,0.08984375,0.09765625,0.06640625,0.04296875,231.0
1474,0.046875,0.0791015625,0.10693359375,0.1142578125,0.091796875,0.05908203125,285.0
1475,0.0546875,0.09033203125,0.119140625,0.12158203125,0.09521484375,0.0595703125,308.0
1476,0.0546875,0.08203125,0.10791015625,0.11767578125,0.0908203125,0.0634765625,299.0
1477,0.03759765625,0.0703125,0.08837890625,0.09130859375,0.0732421875,0.04052734375,228.0
1478,0.05078125,0.0771484375,0.111328125,0.1123046875,0.0908203125,0.064453125,291.0
1479,0.05908203125,0.08447265625,0.109375,0.11328125,0.08056640625,0.05517578125,287.0
1480,0.06884765625,0.10205078125,0.13916015625,0.1318359375,0.1015625,0.068359375,350.0
1481,0.06689453125,0.08837890625,0.11474609375,0.109375,0.07177734375,0.05029296875,285.0
1482,0.05322265625,0.0771484375,0.1162109375,0.1162109375,0.0888671875,0.064453125,292.0
1483,0.0478515625,0.0771484375,0.09423828125,0.080078125,0.0625,0.033203125,227.0
1484,0.03466796875,0.06298828125,0.087890625,0.10302734375,0.0830078125,0.0546875,242.0
1485,0.0537109375,0.072265625,0.08544921875,0.0908203125,0.06201171875,0.04345703125,238.0
1486,0.0439453125,0.064453125,0.087890625,0.09521484375,0.07421875,0.0537109375,243.0
1487,0.041015625,0.064453125,0.08544921875,0.09765625,0.072265625,0.048828125,233.0
1488,0.044921875,0.064453125,0.087890625,0.08251953125,0.0625,0.04296875,221.0
1489,0.0283203125,0.04736328125,0.06103515625,0.052734375,0.044921875,0.025390625,151.0
1490,0.015625,0.0283203125,0.0361328125,0.0419921875,0.0361328125,0.0234375,107.0
1491,0.025390625,0.03125,0.04296875,0.04296875,0.0341796875,0.0283203125,123.0
1492,0.03564453125,0.04296875,0.0478515625,0.03173828125,0.01806640625,0.0107421875,111.0
1493,0.005859375,0.005859375,0.005859375,0.0,0.0,0.0,13.0
1494,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1495,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1496,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1497,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1498,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1499,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1500,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1501,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1502,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1503,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1504,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1505,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1506,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1507,0.013671875,0.0185546875,0.03271484375,0.0205078125,0.01904296875,0.01416015625,68.0
1508,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509,0.005859375,0.0126953125,0.013671875,0.013671875,0.0078125,0.0009765625,29.0
1510,0.02685546875,0.041015625,0.05615234375,0.068359375,0.04443359375,0.0302734375,147.0
1511,0.04736328125,0.07373046875,0.09716796875,0.107421875,0.0732421875,0.046875,248.0
1512,0.03125,0.0498046875,0.0634765625,0.0986328125,0.0771484375,0.05859375,223.0
1513,0.048828125,0.0771484375,0.08544921875,0.087890625,0.06640625,0.0380859375,237.0
1514,0.0322265625,0.0576171875,0.0849609375,0.0849609375,0.072265625,0.046875,215.0
1515,0.03173828125,0.056640625,0.09375,0.08154296875,0.0751953125,0.05029296875,220.0
1516,0.05908203125,0.0859375,0.10693359375,0.0869140625,0.06787109375,0.041015625,261.0
1517,0.041015625,0.04541015625,0.0693359375,0.0810546875,0.046875,0.04248046875,181.0
1518,0.01953125,0.0498046875,0.0712890625,0.08203125,0.07080078125,0.04052734375,186.0
1519,0.04541015625,0.068359375,0.07958984375,0.06640625,0.05322265625,0.0302734375,203.0
1520,0.04150390625,0.06494140625,0.083984375,0.0771484375,0.06103515625,0.03759765625,211.0
1521,0.02880859375,0.048828125,0.06640625,0.068359375,0.0546875,0.03466796875,172.0
1522,0.03564453125,0.05712890625,0.0849609375,0.08056640625,0.0673828125,0.04541015625,212.0
1523,0.05224609375,0.080078125,0.1025390625,0.09765625,0.07421875,0.04638671875,260.0
1524,0.04443359375,0.0556640625,0.0869140625,0.095703125,0.072265625,0.0615234375,241.0
1525,0.029296875,0.048828125,0.052734375,0.072265625,0.048828125,0.029296875,161.0
1526,0.03125,0.044921875,0.048828125,0.0439453125,0.029296875,0.015625,125.0
1527,0.009765625,0.0146484375,0.0224609375,0.01953125,0.0166015625,0.01171875,55.0
1528,0.0126953125,0.017578125,0.01953125,0.0146484375,0.009765625,0.0048828125,47.0
1529,0.005859375,0.009765625,0.0146484375,0.0146484375,0.01171875,0.0078125,37.0
1530,0.0078125,0.009765625,0.0146484375,0.015625,0.01171875,0.009765625,41.0
1531,0.0078125,0.0087890625,0.0087890625,0.0068359375,0.001953125,0.0009765625,21.0
1532,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0,0.0,3.0
1533,0.0,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0,3.0
1534,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1535,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1536,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1537,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1539,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1540,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1541,0.0,0.0,0.0,0.0,0.0,0.0,1.0
