,tempogram_x104,tempogram_y227,tempogram_z374,tempogram_y207
570,2.322632314049447e-17,3.911664257345487e-17,5.3932838128328774e-17,-8.969539475242728e-18
571,3.4666007293224386e-17,2.4620833631888452e-17,7.466751406081804e-17,-1.2797404386800313e-17
572,4.225152259465185e-17,1.8150812952191965e-17,5.0069196504054604e-17,-2.953394850863121e-17
573,1.7809212242456713e-17,8.599013344408849e-18,8.622958034423851e-17,-3.401284899564067e-17
574,3.7467756030251375e-18,1.882202227634944e-17,5.73602132894153e-17,-1.8999165537280988e-17
575,2.7649890490124702e-17,-4.232715881823251e-18,4.5654871586263496e-17,-2.583089021968966e-17
576,4.757124115205104e-17,1.9658292674392304e-17,6.987286258943155e-17,-1.8450184290049868e-17
577,2.6181082910391975e-17,5.375381741653881e-17,3.7820591481410056e-17,-6.069638473485948e-18
578,2.7672600158873442e-17,1.5011145132113666e-17,6.445830663063641e-17,-2.3234131263029692e-17
579,3.513941957564349e-17,2.034705497574243e-17,5.3141400172779723e-17,-1.672443624861387e-18
580,2.931816331856676e-17,3.4236073814067573e-17,3.325782559377352e-17,-3.952565599538904e-17
581,-2.0923281737623518e-18,1.1629687336140462e-18,1.052475135082079e-17,-9.898761916939427e-18
582,4.4473384229928975e-18,7.004757252802001e-18,1.9327720233966896e-17,-9.675795820759197e-18
583,1.1020342336156226e-17,2.032080876938156e-17,9.768553592228621e-17,-5.081648602491659e-17
584,1.8171608192239084e-20,3.934356566991664e-18,2.6408142878739857e-18,-1.1527203518265509e-17
585,7.968538692344265e-18,4.2500886929071595e-18,1.9860797788887617e-17,-8.883634089792271e-18
586,1.4509205417500778e-17,2.356544481510321e-17,3.854309279205106e-18,-1.967012593090597e-17
587,-7.939436163471301e-18,-2.1253607942827067e-18,4.8936346230158324e-18,-1.1205489701592225e-17
588,3.990281564119137e-17,3.0750165810536573e-17,1.0349096859033456e-16,-1.94853389720021e-17
589,5.442130737970272e-18,1.4787693872824852e-17,1.6055709209251414e-17,-1.6593079985897588e-17
590,8.820915920019433e-18,3.606393676552008e-18,4.6067798259804025e-18,-1.2464337274814088e-17
591,1.4344252251415058e-17,3.271851751773137e-17,8.365534070232674e-17,1.5114784017914992e-17
592,3.2273918427075896e-18,8.541855467986063e-18,9.340093286591512e-17,-9.914830736133857e-18
593,5.480481645058033e-17,-8.866539767279508e-19,6.213437741398247e-17,-8.487581144531417e-18
594,3.0242142347562665e-17,2.2099879819493465e-17,6.026790378652215e-17,-1.646422988984428e-17
595,9.366901452378706e-18,2.685954433268843e-17,5.257717143904743e-17,-1.596647246012173e-17
596,1.2199001434364281e-17,2.7577887126017504e-17,6.53235208123071e-17,-2.1299031863178828e-17
597,1.2287777366736929e-17,5.6544644055188896e-18,7.204392748604704e-17,-1.480520701334183e-17
598,4.1208344124407904e-17,3.3162379537611185e-17,9.138333485350092e-17,-5.134164264601269e-18
599,4.24132076489903e-17,1.9616810246717718e-17,4.348223123185348e-17,-1.7738958224549346e-17
600,1.4378791956297072e-17,2.8834995122651704e-17,4.743891799147053e-17,-8.610767363000525e-18
601,3.196290321918733e-17,1.4251442653748096e-17,4.196750572285813e-17,-1.3655341730369297e-17
602,3.81366612607763e-17,3.4874292138645675e-17,5.796647759507723e-17,-2.0961578046906356e-17
603,4.259574681726092e-17,1.0832363582355245e-17,5.1026463451015076e-17,-3.87231218316941e-17
604,2.5660909766362958e-17,2.6283139106613053e-17,5.1097948588938084e-17,-2.311223476665488e-18
605,3.013935887102283e-17,3.105457037231152e-17,7.727292717883849e-17,-1.0612545988469618e-17
606,4.470065321720768e-17,3.5192540954788204e-17,8.172013536555669e-17,1.1666523887235678e-17
607,3.020705747284282e-17,3.617656899848131e-17,9.55450419822663e-17,-7.02799409050354e-18
608,5.396206770522256e-17,2.792867331488011e-17,6.998955300942998e-17,-1.9352047567758906e-17
609,5.450657933795114e-17,4.049600939644433e-17,9.678439242224961e-17,-3.54646397684295e-17
610,4.3836101036730345e-17,6.064019001659332e-18,1.0210233363443431e-16,-6.202175826951342e-18
611,2.8572006412892736e-17,2.9571129146953346e-17,1.2957148291106245e-17,-1.3676879910565841e-17
612,2.6969602188640346e-17,6.070210217054354e-17,5.819831954761018e-17,-1.0990908979055813e-17
613,2.3066616183598453e-18,3.7398357197263344e-17,8.008278457819275e-17,2.9012353814613007e-18
614,2.5657116343286795e-17,7.330213824097063e-18,6.921647887095625e-17,-2.9346887950326306e-17
615,2.8947238481656605e-17,2.2772547138032904e-17,7.267665961396498e-17,-4.129761382016941e-18
616,1.523260325777848e-17,3.021269401598138e-17,8.845800638089601e-17,-2.0646128785669188e-17
617,4.0107021804460415e-17,2.817407381569496e-17,6.96691354010708e-17,-1.0335102229948272e-17
618,9.766290907676357e-18,1.909918776281934e-17,6.241958087790096e-17,-1.6803212038598468e-17
619,1.6469995899011785e-17,3.2630247935801053e-17,8.117947918943465e-17,-4.755923872696485e-18
620,3.1261452474979094e-17,3.993799290159253e-17,6.3288983076857e-17,-1.3487295248285433e-17
621,1.0449575472551636e-17,1.8692506162181517e-17,7.077975840635097e-17,3.1339222477552576e-19
622,5.1951169281842803e-17,-1.1875242561890717e-18,8.065866919359692e-17,-3.71193041927489e-17
623,4.140771108767372e-17,2.7418030534864766e-17,4.3920505094221247e-17,-1.5721452988552784e-17
624,3.641710900750427e-17,2.582886370640185e-17,6.237122589210721e-17,-2.1374501906810806e-17
625,2.02055461577601e-17,2.1956517276759887e-17,5.406602481327646e-17,-2.4273376603084157e-17
626,1.6921857914583384e-17,1.8600889420295185e-17,8.526281060785055e-17,-2.032852161703499e-17
627,5.002066082344136e-17,7.844893787827366e-18,8.010389683412914e-17,-3.446790011392435e-17
628,4.458577128555548e-17,2.578718604602824e-17,7.20456957118299e-17,-1.1406834552996578e-17
629,1.394886522000955e-17,1.469063358745426e-17,6.391616994503647e-17,-1.949895828527363e-17
630,3.241053898695532e-17,1.7405011525869734e-17,6.013687317898579e-17,-3.0330501948526403e-17
631,2.848576901104929e-17,1.6744316371699188e-17,5.992642256777585e-17,-4.064597923608336e-17
632,4.994851874150287e-17,2.747284716837786e-17,8.159471148131761e-17,-2.0031325849310676e-17
633,1.99485980662138e-17,3.5099710063603e-17,7.674086383087376e-17,-2.8674291853530026e-17
634,4.976241712021486e-17,3.2298271134763605e-17,8.67522892072842e-17,-9.338801818990992e-18
635,5.856033476466303e-17,3.4210872082551167e-18,5.218440014483511e-17,-3.9473784516370456e-17
636,3.359308363863113e-17,1.3144913833321418e-17,6.038987238746339e-17,-8.569950000270707e-18
637,2.3509162609692288e-17,-6.182819197274278e-18,7.017675251242729e-17,-2.347905409784466e-17
638,6.140610407776309e-17,3.145553512081146e-17,7.366750345457288e-17,-2.1242407745334798e-17
639,1.3103027759670833e-17,3.0111432324419455e-17,6.287454491949335e-17,-9.60377445814067e-18
640,2.6595203439455803e-17,2.1582305294206265e-17,5.861032783764062e-17,-1.128272430197072e-17
641,2.4151362613991048e-17,3.004922041909972e-17,6.889573115165604e-17,-3.183358708722037e-18
642,2.1997875700033282e-17,1.1233692234735216e-17,1.0359860229295e-16,-3.125248014031206e-17
643,5.635851660329384e-17,2.4749841785532283e-17,1.2149639121098823e-16,-2.7016152201475493e-17
644,4.8669034856151515e-17,3.023562481044735e-17,1.383298176614975e-16,-2.3135991571629853e-17
645,6.6656657742935e-17,7.300930169280039e-17,5.1267184203925486e-17,-1.0457485730265525e-17
646,8.996264754523088e-18,2.004325457337595e-17,4.5259319662448966e-18,1.6891756801306248e-18
647,5.097543591816786e-17,6.052438165584925e-17,1.0819371625025648e-16,-7.272591395138034e-18
648,1.8258838974980476e-18,-9.662250394003287e-18,1.4759994850884938e-17,-4.3686423373403935e-18
649,4.3141279773717056e-17,4.0668305170168976e-17,9.990739514149768e-17,-4.1587867453775823e-17
650,7.890204635436122e-18,2.1214214638100738e-17,4.208080423345114e-17,-1.0255026533706349e-17
651,1.2433181728050889e-17,9.907195748724533e-18,2.3717813714664648e-17,-1.7493681324961608e-17
652,1.9544348422770348e-17,2.1042923669313938e-17,4.467184061733622e-17,-1.7621999619336215e-17
653,1.9341648807307998e-17,-1.5786985276859882e-18,1.0451280264680917e-17,-7.011078181977191e-18
654,2.7834245880540656e-17,6.522801684629233e-18,4.5702516783047617e-17,-2.5376088789670127e-17
655,5.647840864160394e-17,3.569361528692984e-17,5.833961190063709e-17,-1.6310322562825965e-17
656,2.1966498393126378e-17,1.7163387507937578e-17,5.628459675492525e-17,-1.4656924530876237e-17
657,5.2380337326578484e-17,3.7639670941233744e-17,8.848309495220601e-17,-2.100868040578432e-17
658,5.267106665855889e-17,4.9658991364085855e-18,1.0010339484999424e-16,-3.175686455080816e-17
659,1.8136080568939452e-17,9.56305467258245e-18,8.635871402993297e-17,-2.852311763850967e-17
660,3.5669987823296897e-17,3.169393531210046e-17,8.935429466091506e-17,-1.1520256793479598e-17
661,7.269786510650196e-17,2.038316260755041e-17,5.047119990768668e-17,-1.7440005369582867e-17
662,3.3420109108349984e-17,5.322439457805024e-17,1.1012021037650274e-16,-1.2451478455327104e-18
663,3.877032666610911e-17,3.662797555292317e-17,7.872839507097175e-17,-5.272082842903213e-17
664,7.530537558481223e-17,4.0682965191802215e-17,9.06302921523871e-17,5.589081109989586e-20
665,1.9176503578774374e-17,1.2989665039731565e-17,5.392617888363956e-17,-1.1512723445872454e-17
666,1.2858595424591025e-17,1.265255930379868e-17,4.1741639573474676e-17,-1.5762363355060112e-17
667,2.5575914071085426e-17,1.2810567648879193e-17,8.939570186615171e-17,-3.730096981062786e-18
668,3.1075435444877165e-17,2.150387846122359e-17,9.155627757608414e-17,-1.0154610588789694e-17
669,2.043048218909743e-17,1.4202910669982465e-17,5.1623445642408216e-17,-1.8718575593792265e-17
670,3.9698123057474587e-17,3.4045498372502745e-17,1.0021447480870335e-16,-9.609800555777893e-18
671,3.41274543576546e-17,2.808550732340354e-18,5.147761769002896e-17,-5.024669822860526e-18
672,5.549709821241065e-17,3.8168358216202236e-17,7.930450160496557e-17,-2.2581388006574658e-17
673,5.3034197229415155e-17,1.7218758414276996e-17,3.922061072890026e-17,-2.8016453121674404e-17
674,4.2510216213381956e-17,2.887664788941628e-17,4.777565653547038e-17,-2.1755153264533685e-17
675,2.6779983681118956e-17,1.2364215960220657e-17,7.462773842524267e-17,-2.547051087589537e-17
676,1.8787741854928e-17,1.6362817291875968e-17,2.547085797524738e-17,-1.4056743817108812e-17
677,4.2338325276637675e-17,4.125819241533183e-17,9.758253637057125e-17,-2.471987128506537e-17
678,5.1004232125883627e-17,3.2207609232323735e-17,9.553205632604171e-17,-4.7995619104769995e-18
679,3.7278571978698875e-17,1.9554518532347882e-17,7.792036012058628e-17,4.5806943892798845e-19
680,4.791509607192093e-17,3.3413451923001217e-17,7.008116765225036e-17,-2.229515789915634e-18
681,1.7418895706326086e-17,4.174219449147863e-17,3.4427358299609536e-17,-1.8413169613111217e-17
682,4.539762131920429e-18,1.0788413640183161e-17,7.921308416477337e-17,-1.2326593250688878e-17
683,3.8258310005517177e-17,3.1332645587269264e-17,9.718104411873912e-17,-1.694845891080648e-17
684,3.1309731681532155e-17,2.4578259338703042e-17,5.788619071540918e-17,-1.4482569691662664e-17
685,3.119893104642093e-17,5.1796286915660345e-17,4.937416982259157e-17,-2.550704572020936e-17
686,4.3196666291285856e-17,2.260774449200517e-17,6.454293547462896e-17,-1.9691899759800694e-17
687,3.3903396432253066e-17,3.653524966314166e-17,6.800671404137335e-17,-1.1553032995645789e-17
688,2.2613039374785122e-17,1.640656489796686e-17,9.213438876881648e-17,-1.9076882675496814e-17
689,1.9951125488403517e-17,1.763987425003736e-17,6.787766450139022e-17,-3.8879722387130623e-17
690,1.0234774191843291e-18,4.1008678345850176e-18,1.7740726281130428e-17,-1.3345694416893938e-17
691,-1.195455725411615e-18,-2.4076978267421536e-18,5.798307282359225e-18,-1.7401208392205038e-17
692,5.410356686219032e-17,1.0034367558944817e-17,9.128115473511492e-17,-1.747804632884435e-17
693,2.154747296369514e-17,1.6144054731742178e-17,6.341299981485078e-17,-1.3404023284761509e-17
694,3.879207565350029e-17,2.3633082869967187e-17,6.148748308706105e-17,-1.1668118818260425e-17
695,2.2238155617911026e-17,1.9200387651926692e-17,1.0454460523904571e-16,-2.489118323820967e-17
696,5.823523005976743e-18,2.602341723925054e-17,4.456036295472022e-17,-3.707613028228994e-17
697,7.255918783612666e-17,6.078041845389933e-17,7.846253214913868e-17,5.503853561118096e-18
698,6.87388942464755e-17,4.637770079637952e-17,1.2277636142789194e-16,-1.9454439584732978e-17
699,2.7200609958180722e-17,9.702054577504689e-18,4.879438275813206e-17,-2.804592432492548e-17
700,2.7475715243610832e-17,1.9167975040587648e-17,3.4166596686469083e-17,-6.494163453289513e-18
701,2.1124671613251944e-17,1.968049876961404e-17,6.083090810672286e-17,-2.1103982171778758e-17
702,1.754985844360428e-17,3.276709488013639e-17,7.37302685395843e-17,-3.417629728531155e-17
703,1.9325964911177748e-17,2.5714107466026928e-17,1.1820538318325003e-16,-2.520825298639579e-17
704,1.845072204997423e-17,6.010919217231618e-18,3.589277288146284e-17,-6.234506554534394e-18
705,2.0519905226463576e-17,3.836880829450004e-17,3.724955831882405e-17,-3.3792779887958217e-17
706,3.0448669343725085e-17,1.9845561818651628e-17,4.3025343842646666e-17,-3.2724695897647225e-17
707,2.082251660064568e-17,2.0134570848346786e-17,6.885596939350745e-17,-3.867754534871545e-17
708,3.631396619790943e-17,5.729408376010242e-17,1.3315134365310038e-16,-1.0979108971905553e-17
709,5.27884738726924e-17,2.461662438214172e-17,7.484259132013223e-17,-2.60079834574145e-17
710,3.41524134682314e-17,2.8590822886729826e-17,1.25236267403728e-16,-1.645127582629761e-17
711,4.6002498515905547e-17,2.6460591057616825e-17,5.51454320852218e-17,-2.102142392197401e-18
712,2.474067386791615e-17,3.5174346988869785e-17,9.823012193954959e-17,-2.10391182869432e-17
713,4.449888649742863e-17,-2.742230919318891e-18,5.517343045179037e-17,-1.908283912860182e-17
714,3.789864586145954e-17,4.3556333476870026e-17,5.53857366450415e-17,-1.5486849927859314e-17
715,5.5089016934710346e-17,2.393836938246372e-17,5.1745412997955636e-17,-2.3235358033776248e-17
716,3.5186469658304534e-17,1.779921236001031e-17,5.018003603451156e-17,-3.170538727122409e-17
717,-4.0921644156210507e-19,-2.0542894368426085e-19,6.824932838162536e-17,-1.990339156457173e-17
718,2.7623190228239278e-17,3.226312789495839e-17,9.201004391661867e-17,-1.927259519029395e-17
719,3.9248402663242963e-17,2.1111122302447188e-17,7.2843439801492e-17,-9.89717859065294e-18
720,5.2402304734009534e-17,2.6455872532309255e-18,8.339022910429616e-17,-2.6284563589631425e-17
721,4.300667699388727e-17,8.766699835846e-18,4.9619665845364705e-17,-1.4226125651092998e-17
722,2.1700312899414296e-17,1.8403669606271482e-17,3.5715944477230556e-17,-1.7203797098814826e-17
723,3.854667426397134e-17,2.542343597605141e-17,8.274733858921494e-17,-8.419305083538068e-18
724,2.5472368614376386e-17,1.1694614519036048e-17,6.013754110378202e-17,-8.911019085814038e-18
725,1.3920769076016022e-17,1.841781382455687e-18,2.957330367562192e-17,-1.4000834303536228e-17
726,2.184897148522609e-17,1.752248592085613e-17,7.200367076412001e-17,-1.9447634402987597e-17
727,2.8885665814711295e-17,4.257017719741006e-17,5.575030695850652e-17,1.9146525060041766e-17
728,3.508297488489985e-17,2.34503396708034e-17,5.982758556877891e-17,-1.530534709801976e-17
729,4.664600360916039e-17,9.65680090177037e-18,4.2918381168388245e-17,-1.1326032953764949e-17
730,5.2679539248700155e-17,5.779882562697071e-17,1.101366230388751e-16,1.4756567989398465e-17
731,2.1294216218277042e-17,3.1052466148949155e-17,6.888145138268835e-17,-2.9488466982919757e-17
732,2.3905053987872368e-17,1.5259487705087357e-18,9.227025483529607e-17,-1.0627026805886637e-18
733,1.962396527612381e-17,1.7208620561976934e-17,3.694184226726755e-17,-1.9323178332409975e-17
734,7.347528354251171e-17,5.893880899162987e-17,4.7658163418767344e-17,-1.0712492360752216e-17
735,8.650210192851975e-18,1.3246335863004658e-17,6.483913881524299e-17,-1.002384162978755e-17
736,3.2699969740068575e-17,1.4806146087840854e-17,9.771019772926513e-17,-2.9471819353995377e-17
737,5.480809903592455e-17,1.5781376142030805e-17,2.7301911827123257e-17,-2.7118340134609777e-17
738,3.661506381122104e-17,3.606735533219353e-17,7.42794524302684e-17,-6.409222031041779e-19
739,1.844018097633593e-17,1.6646196306716246e-17,6.597102243027152e-17,-1.3957047897110898e-17
740,1.9879262641691524e-18,4.0420281555847914e-18,1.379525907535846e-17,-1.4838339575207808e-17
741,1.017335328059304e-17,-1.0924092219781946e-19,1.6656261583775422e-17,-6.8827728666932346e-18
742,4.817747931467112e-17,2.443423487340301e-17,7.915816242816646e-17,-1.264924669318357e-17
743,3.083085545032317e-17,4.0730502327081844e-17,4.9765712427430104e-17,-7.031715679035294e-18
744,4.541023309346363e-17,2.410052457959284e-17,1.0948022415328077e-16,-4.7676610776252145e-18
745,3.335048001820499e-17,1.0088392531430105e-17,1.064606889730126e-16,-6.255092522966413e-18
746,6.702914148419585e-17,-1.4668860609603177e-18,1.148351736347161e-16,-4.9102714611054057e-17
747,3.498352416279116e-17,2.2261912197985272e-17,7.59067716554352e-17,8.197383260350509e-19
748,2.3095781158161806e-17,7.513850155005076e-19,4.70197060697557e-17,-3.850398175945725e-18
749,6.653990856125796e-17,1.5700291652527304e-17,8.432537140642269e-17,-3.1179905147943616e-17
750,2.847811781505757e-17,2.465895226164219e-17,5.406881964456423e-17,-2.1340211261763168e-17
751,2.2804392014279044e-17,2.4982892975573374e-17,1.0715721137520921e-16,-2.3418559290524174e-17
752,9.706144208699364e-18,3.038413187892792e-17,5.4539652459458973e-17,-2.2583331867917856e-17
753,3.783906572544396e-17,4.137629831546026e-17,8.237041424148879e-17,-3.0466128711072604e-17
754,4.3846450464216e-17,1.3130456671333606e-17,6.166507028456163e-17,-3.490732992143244e-17
755,6.583787463543147e-17,1.8457088360693562e-17,6.208786898502766e-17,-1.6102823286247036e-17
756,5.555022162588884e-17,3.932494605256395e-17,4.426020650301551e-17,-4.8228260576980415e-18
757,1.052402202966493e-17,3.0852273793950956e-17,5.25421054476857e-17,-5.4115792744533826e-17
758,3.1207863665156255e-17,3.8824265595476416e-17,3.695664372745695e-17,-1.6512052868462042e-17
759,3.032607250476428e-17,3.4847596083262905e-17,4.358594879123949e-17,-9.646987964036174e-18
760,3.58775476017776e-17,1.0151885997029282e-17,3.962637850167357e-17,-1.7546575070165098e-17
761,4.062103017050529e-17,1.2801543403728118e-17,7.54817525848101e-17,-2.8022497307851224e-17
762,1.9482723163834665e-17,-7.687921237643875e-19,3.9118566805791e-17,-2.8215540953676506e-17
763,4.716316406282392e-17,6.112464710441106e-18,4.112040981515231e-17,-3.49278301994513e-17
764,5.197983493646197e-17,1.5858056714377728e-17,6.11293625820334e-17,-1.495105563576564e-17
765,5.46324019717988e-17,5.444370004192135e-17,1.1262982971136948e-16,-8.841211964990061e-18
766,3.83071666430413e-17,2.389220562824701e-17,4.9763604303793253e-17,-2.58204966040143e-17
767,4.266011358652433e-17,4.1061719950563234e-17,8.403587816513227e-17,-2.3883740466374226e-17
768,4.503864935985761e-17,2.130644376175898e-17,4.5875334259398136e-17,-3.0927133693264645e-17
769,2.212548480549606e-17,4.466042197375636e-17,1.0319868688532356e-16,-9.862061931533857e-18
770,1.6727665312929366e-17,2.2815775674304697e-17,7.911462338738073e-17,3.3645440763113546e-18
771,4.6351759542661016e-17,1.8217716227863825e-17,7.562788971765752e-17,-3.979366077512829e-17
772,2.946194241004801e-17,1.3005448412743789e-17,6.033464011633826e-17,-6.1392669856926186e-18
773,3.390341128078278e-17,2.8347692006848607e-17,8.653431191755786e-17,6.8712706508102836e-18
774,3.083472503740927e-17,1.0686333451783969e-17,6.96851095852596e-17,-9.814426271795668e-18
775,4.644939291072439e-17,3.673220640988341e-17,1.170628685482465e-16,-2.5436498362220158e-17
776,4.027562629212446e-17,2.3612539843797842e-17,5.847757948528821e-17,-8.141613520309976e-18
777,2.786560966620828e-17,2.8119527283556906e-18,7.79561938042276e-17,-2.645105499521499e-17
778,2.784797390239679e-17,1.283049433213863e-17,6.235300095046708e-17,-1.5870773744948174e-17
779,5.1572348528050997e-17,4.507860402891169e-17,5.181328094978606e-17,-3.345299763131141e-17
780,5.0270618920720656e-17,1.9909071613479625e-17,7.434233421041972e-17,-1.1020745072957432e-17
781,5.772512323750036e-17,4.254633146411853e-17,8.408432462422017e-17,-2.412932162920771e-18
782,4.0016378245335684e-17,1.1001604597703084e-17,9.21057365597894e-17,-1.3013891746543879e-17
783,4.627539598543288e-17,3.0806333021696584e-17,1.0187092933910388e-16,2.4038023120272562e-18
784,3.6023861707061207e-17,-4.878059928696365e-20,3.693122710457383e-17,-3.7788477002569775e-17
785,7.988062167549813e-17,1.0983703413709245e-17,1.2410440482053684e-16,-7.218451389892311e-17
786,5.65894033773942e-17,2.1215885926397172e-17,7.526607146884608e-17,-3.0171917881885005e-17
787,7.636189562387361e-18,1.0264843328250879e-17,1.0818635031894112e-17,-1.7154630172704086e-17
788,6.63325647304368e-17,2.248016287241744e-17,3.9422364397629875e-17,-1.255517832199092e-17
789,3.0288617354343266e-18,-4.1400239943682536e-18,1.6012528282091716e-16,-2.0500341951334952e-17
790,1.834215197034801e-17,2.381853974972165e-17,5.727969708993675e-17,-2.9939558503802014e-17
791,2.7991075191157326e-17,1.2676759073487134e-17,5.261110700632815e-17,-1.825225928048021e-17
792,3.6725743354200063e-17,3.7100199993466114e-17,7.080164753750607e-17,-2.1517692390273644e-17
793,3.6475666925487826e-17,2.2652364777685917e-17,7.72336587403471e-17,-3.598717086249385e-17
794,4.272415705714267e-17,3.073074200957489e-17,4.435713112994945e-17,-1.845992197199713e-17
795,3.924722658212133e-17,2.881119657057769e-17,6.557303979024955e-17,-4.5073453791709645e-17
796,2.228346465535235e-17,1.7271260411548638e-17,7.100538748775932e-17,-1.5282492767755436e-17
797,3.8070856216558937e-17,2.0680828579144924e-17,5.985909952159188e-17,-1.063893588948878e-17
798,4.333356337651614e-17,3.944129939487817e-17,3.164055073515932e-17,-3.036779560602128e-17
799,3.2534754824241823e-17,2.2616356368866927e-17,5.832940027458685e-17,-1.9165428837491672e-17
800,3.717006433272641e-17,2.3279280547854752e-17,6.148744317124806e-17,-6.604780495836999e-18
801,3.0739970141131925e-17,1.3499416001440937e-17,6.300170959842559e-17,-1.7513987524366678e-17
802,3.687422878868125e-17,3.0648383650759965e-17,5.1925394599552354e-17,-7.675627641202748e-18
803,2.466940960255051e-17,3.7469765575787536e-17,6.27929133154679e-17,-3.0344838189277534e-17
804,2.2268731722627988e-17,1.2114192503177889e-17,3.91342196751781e-17,-2.4832195504444557e-17
805,3.553590151319862e-17,1.8212960682786814e-17,7.381588321822747e-17,-3.152527472279081e-17
806,3.312545598750475e-17,2.8381540170839476e-17,5.315154765462707e-17,-3.3938407383476e-18
807,1.9571956773393053e-17,4.0911266211184724e-17,7.56600227201837e-17,-3.831091574871419e-18
808,3.5163349475300116e-17,1.2442935493460482e-17,6.279598719108896e-17,-3.022056306704558e-17
809,4.5095858086539545e-17,2.8063582445076104e-17,6.838537339884054e-17,2.6115841166227947e-18
810,2.7579400266084832e-17,1.814761069839672e-17,5.527128982130154e-17,-3.753647974350625e-17
811,3.318193381510651e-17,3.618978622112217e-17,2.975554251092855e-17,4.127011589851868e-18
812,4.6163686374475585e-17,5.2254333282522534e-18,7.905889637868498e-17,-1.9803307410452037e-17
813,1.6184296948252497e-17,2.9450202522526537e-17,4.1162731016936957e-17,-2.9066538710915733e-18
814,2.9377931971932706e-17,3.5793861107363865e-17,7.334460711082597e-17,1.1189161429324371e-20
815,4.118470920341088e-17,1.6536746619482206e-17,7.27674465225661e-17,-2.5713752249190598e-17
816,3.119840180280982e-17,1.8244491501483165e-17,7.182537780854979e-17,-2.2859632119142945e-17
817,2.8553252374591814e-17,3.429332862621063e-17,7.379568283641338e-17,3.286348030673155e-18
818,2.776624268454997e-17,2.6383006840848665e-17,7.007771617837313e-17,-3.5945344436504666e-17
819,3.744665901539095e-17,1.7288697249778948e-17,7.806298943707694e-17,-2.9043005544924e-17
820,5.591915434018955e-17,1.9758878392785325e-17,7.567490356113272e-17,-3.3828391515509524e-18
821,3.705028753315775e-17,7.042248253731141e-17,1.0077973087536056e-16,4.284211191084489e-18
822,4.882715520862422e-17,2.7022142122476518e-17,6.053006443545026e-17,-7.573554524723022e-18
823,8.238915538798345e-18,4.199857246430205e-17,5.478615865685906e-17,-1.6825997912161356e-17
824,3.5960020610501666e-17,6.39934297034883e-18,9.061185226814236e-17,-2.320878375098936e-17
825,2.775697763371985e-17,5.955690526603793e-17,8.174725533002648e-17,-1.4318546473974338e-17
826,1.8568718096845877e-17,1.801776324964132e-17,1.0457032826574719e-16,-3.0703063810462024e-17
827,2.052979570056333e-17,-1.2574832512530059e-17,7.685300423073225e-17,-2.6108993883738606e-17
828,2.6793773009990667e-17,7.44913668444409e-18,6.517999166736123e-17,-1.897845740740092e-17
829,1.9611907789517898e-17,3.3028169523664906e-17,6.992591422139799e-17,-6.336307493720663e-18
830,4.6856526450161e-17,5.306956583214731e-17,1.0608046807111484e-16,-2.2088750893572258e-17
831,-6.6052054064348494e-18,-6.170435455947804e-18,4.748541872717845e-18,-1.5555838919488757e-17
832,2.897301070673854e-17,2.7619132965959287e-18,8.713945939745046e-17,-5.696463557672294e-17
833,4.4470907892267336e-17,3.1089520250595617e-17,9.708501302056941e-17,-2.1488555951133066e-17
834,2.94518316057208e-17,4.098725691980217e-17,4.4864848709398185e-17,-4.9244646539582295e-18
835,3.7584303439867465e-17,1.809446185325505e-17,4.5168153926954476e-17,-2.945919020737056e-17
836,1.2814529097386797e-17,1.5209249363204661e-18,8.608404485534837e-17,-2.3387250155346066e-17
837,2.7626469257662585e-17,5.8947617230485466e-18,7.493323429072238e-17,-1.7529939879864052e-17
838,4.335647487567561e-17,1.2390566178933289e-17,7.99150304967069e-17,-1.788116618455678e-17
839,4.587255038778632e-17,5.633543194069719e-17,6.817276839251543e-17,-1.9719560288623894e-17
840,2.062117857850169e-17,3.4321612159113557e-17,7.070245815594371e-17,-3.8417684911434735e-17
841,2.1014641730472776e-17,1.48813588036228e-17,4.030359905456089e-17,-5.0542466235821067e-17
842,3.983334356257765e-17,7.280641262544464e-18,5.045572687137191e-17,-2.037250953313849e-17
843,1.9553984751242358e-17,2.3479106155631237e-17,7.726160710942261e-17,-5.028616610250817e-18
844,3.3198958323937524e-17,6.663428358233806e-17,7.570946476409515e-17,-9.626266572435816e-18
845,3.339125627884836e-17,2.863736966531202e-17,3.5393865833835376e-17,-1.1304565053837357e-17
846,-7.579357543405868e-18,3.2209289535568726e-17,8.196892232534341e-17,-1.5969387798349508e-17
847,2.7821422414274804e-17,2.882311279565988e-17,7.210350687237264e-17,-5.867808479031611e-18
848,1.6952064590181682e-17,1.617521546641073e-17,5.914077333946714e-17,-2.3507622827000917e-17
849,5.552889899564927e-17,1.2420516483922372e-17,3.564662073564654e-17,-1.672203122423838e-17
850,3.9255756265927424e-17,3.370218836156116e-17,4.7871099068067307e-17,-6.7290518398670736e-18
851,2.2810841463445214e-17,-4.0213382476724256e-18,3.6246875874691485e-17,-2.638819695213478e-17
852,1.689821977693189e-17,-4.3273891682208315e-18,1.0193533045228824e-16,-3.703483115355607e-17
853,3.2215104189864604e-17,3.1482676330906894e-17,5.845784155384622e-17,-1.3118801222878108e-17
854,1.726166325804657e-17,9.477978671298288e-18,7.359957036530124e-17,-3.142965972063472e-17
855,5.4970453857204516e-17,2.590179081431527e-17,9.476006358566436e-17,-2.979894820458272e-17
