,C_y,A_x,C♯_z,D_y
371,0.6403878010269314,0.4603491285735802,0.8014680193679159,0.7315730005253523
372,0.4258727602235171,0.5715817728318622,0.7868439901672312,0.7848449096092843
373,0.5041581104913073,0.5640228728973202,0.6510217080356124,0.7402441203975729
374,0.5150941662263935,0.600442567809938,0.6877999695040256,0.7168684780161102
375,0.4818568679498023,0.6074159930049843,0.658518055703916,0.8108413022311437
376,0.519451128484117,0.5272257508893162,0.730647390138009,0.7845103813548926
377,0.6045428481192702,0.6569341234922568,0.7346194425677091,0.8118534273564485
378,0.6213696154760316,0.7681145146531185,0.5299725636256748,0.6213026554681759
379,0.5696441497180668,0.7130575604988828,0.6560446562817468,0.7452499750954727
380,0.497855728919009,0.5232460124417584,0.6297548400662337,0.6784626040076898
381,0.5244269455001446,0.5514977093873552,0.6682160882710474,0.7409115935290634
382,0.5009715426044198,0.565016115451998,0.5929435873142886,0.7586706165904066
383,0.4395880271707157,0.6082459517245377,0.508229963734617,0.6258900526665337
384,0.484651812642268,0.5843785364649557,0.5136775351140326,0.6443235503951837
385,0.4385285599321551,0.5924027280706499,0.5351193754617114,0.7174016656005083
386,0.5060063341614179,0.5421132759819978,0.6014049552190285,0.7343871277732633
387,0.5308442341387892,0.6120318149568794,0.6156364081137778,0.7203222711696643
388,0.5859738167622869,0.6902838057415052,0.614302551653396,0.7647338765516012
389,0.5121373752375719,0.7065907052089297,0.5730405154730535,0.734096273992252
390,0.4995538482993497,0.5888633498162634,0.6427933200236419,0.6838836288046933
391,0.5333162261416203,0.6644257293478765,0.5985373334545073,0.7553312622837277
392,0.512241751902934,0.7082969165212804,0.6039896978813148,0.7331184306138163
393,0.486440693104204,0.5383596435409627,0.5811602075730209,0.7197973113232319
394,0.4742451686692585,0.5482697324597873,0.6350527251382576,0.6923887541930466
395,0.420735794656732,0.5355681911584456,0.5634568439630909,0.6630079853409455
396,0.4976332981070723,0.54658046883174,0.5664499806429851,0.6361230762734894
397,0.4431542627389759,0.546509184740226,0.5230246861410222,0.7346366774004393
398,0.4707614697494013,0.5921655649681877,0.6583757061569769,0.7384068958398853
399,0.7083185573049008,0.672508265836428,0.659558588610054,0.7354032066396944
400,0.5218710057926099,0.5323617963685638,0.6157284111483615,0.7122932581727223
401,0.5517063301501676,0.6137586441039481,0.6051870448078916,0.6947219926640096
402,0.4557483121556219,0.5097128875329722,0.6532803266047402,0.7866058718391309
403,0.4127741765344516,0.5415799755889483,0.5987425031127572,0.6525752823728191
404,0.4872176713098515,0.5450669238218837,0.6563501804452289,0.7327883708289337
405,0.5056429512975823,0.6048945918578323,0.5979417851715235,0.7541884736183778
406,0.6558537005581755,0.5974444577128964,0.6380691540163027,0.8302816798160478
407,0.569304157535209,0.5674297813681296,0.5764756522447286,0.6968924181888009
408,0.5364944147030298,0.4850572644072111,0.6488463142727253,0.7859165124351387
409,0.5083005482860038,0.4390495314694427,0.6360780273221457,0.6803310175120393
410,0.5896452581816333,0.5958337872723435,0.6634991994978356,0.7503829720423089
411,0.5096464929403944,0.6357904687584837,0.4785012798001934,0.6081966596768845
412,0.4924206521425503,0.6491819924887537,0.5802360400177664,0.7669082914069031
413,0.534195891356437,0.5047170374712938,0.6685977177657881,0.6722507362014082
414,0.5563133455466688,0.5258107638275431,0.5563696325641799,0.6794507563094587
415,0.5631335704525474,0.4914599719678292,0.583435104894321,0.6987338224141016
416,0.7215988984724689,0.7141604265469733,0.6167563027970154,0.7192478828581826
417,0.6030071408297023,0.6212768938280763,0.5609480425501442,0.777802048366515
418,0.6229877803252041,0.6910319120384668,0.6813694877412472,0.8513265458194502
419,0.6316341109466838,0.828681899258962,0.6550863051734089,0.7528231497620426
420,0.6205425869894973,0.655135643816181,0.7247881127228327,0.8405857966436078
421,0.6088604846351006,0.8396921393218436,0.6537035251991304,0.8050865055260158
422,0.5391878397953399,0.7101785745756515,0.5442102193401227,0.5988776123781049
423,0.5306134888380784,0.7989166937840717,0.6798729600005585,0.8525684400476262
424,0.5207451795295488,0.7762537227149879,0.6038246807109875,0.7909818186081191
425,0.5276957961077402,0.7839080731245299,0.5251231639064632,0.721801689809081
426,0.5846431797111811,0.6579014305820728,0.6723488446072453,0.683939380309656
427,0.6884130632527858,0.5572164782379568,0.6585241503207747,0.6959399645697819
428,0.5641948112938872,0.6939864536601279,0.5866768348439965,0.607968798619592
429,0.5567988713125818,0.727757511240641,0.6109651332322324,0.7239534448000319
430,0.6330079565490762,0.6250107350066041,0.6012881083288996,0.7565635254584621
431,0.6618837660874622,0.691677163395401,0.6432672858179209,0.8280169849578419
432,0.6267324662058177,0.7449942071479119,0.6656779481927755,0.7749405708083305
433,0.5970701599400029,0.7361902523652349,0.6844131838365742,0.7127617882134579
434,0.501377597914651,0.6525786060311533,0.6941867390944574,0.7928451376266733
435,0.5592437693602895,0.6685721017857856,0.5900079133680628,0.7316651029310113
436,0.6833055548315309,0.7352317271099497,0.6188341825727898,0.7687203578253848
437,0.5494205747097971,0.6969509442761409,0.7070250684903282,0.7546383576424877
438,0.5900014963106155,0.8006131658915642,0.5240800902003032,0.7762598804284592
439,0.6482819189635309,0.6843173420308196,0.5988025027750322,0.8375780524009594
440,0.4965587295554832,0.7552700519276204,0.6620310292366905,0.856202599686299
441,0.4894104839220596,0.7905097195951187,0.6361435308921582,0.7675220100171346
442,0.5176429843013374,0.8094295081907651,0.6021750043306224,0.7602507306520719
443,0.593871943774913,0.6941581371340483,0.6632273991131653,0.841279023369503
444,0.5806043646417505,0.6307559642786393,0.6208282464347585,0.7647151550788863
445,0.5618804013650706,0.6549182854222177,0.656312261316818,0.7805711799997906
446,0.664104323997835,0.7184687887376132,0.6169174521734179,0.7339786250318784
447,0.6606981185943096,0.5887387378262201,0.6315710098474058,0.7805493347080305
448,0.5433682494609258,0.7869167833709039,0.6166301843650003,0.812411037899983
449,0.5146755287215009,0.7335125678281118,0.7133990368238284,0.8714215905472903
450,0.5019054325252161,0.7162795760607942,0.5477933284196755,0.7721946998956191
451,0.4536977564564622,0.6939031010334639,0.5445720403081838,0.7177908985027135
452,0.5889760337268354,0.7642381489279463,0.6996798230903281,0.8000154200970182
453,0.5930429699643369,0.7227329292750128,0.7239010113715003,0.7273225585607216
454,0.6026365126669934,0.5392869967846389,0.7651671454782449,0.804943771491923
455,0.4792559914424902,0.7471120606308984,0.5889975046628501,0.7619062419433579
456,0.6340171662408365,0.4484264735780114,0.651574216818093,0.8305136587374431
457,0.4632438528634697,0.7618516400365761,0.6126398922822878,0.7554574150891523
458,0.4369095809172927,0.7855881228990783,0.5898282324707439,0.7221992330492722
459,0.5075484593762641,0.7068380853759512,0.5051426902045661,0.6902561331448386
460,0.5580932857304812,0.6849183987418358,0.6003760366112983,0.6999317076758999
461,0.287636615574913,0.5426701794353813,0.3601592216756981,0.3744749083505547
462,0.4221878979229245,0.6718538651827393,0.5599399645304056,0.6174667338183122
463,0.4649338752454972,0.7243433417288169,0.6227335788533412,0.7583727565245336
464,0.5358313943424119,0.7295073140747635,0.6594471974482345,0.7255023139466531
465,0.5215612506938642,0.6502846712890845,0.6025655670342941,0.7204506007003451
466,0.4837720982483069,0.6001981972707741,0.5936310864967491,0.7551719202082747
467,0.4519614636920334,0.747608605707217,0.5824835608617224,0.6519870666732137
468,0.4741121712944592,0.7371377734151802,0.7313867457055246,0.6230674497216233
469,0.4922075187305864,0.7314057446037979,0.6133313219327289,0.6384840005821705
470,0.5780575775918809,0.6324376474654708,0.7096407764250711,0.7758798603847152
471,0.5638429718330835,0.6312352795558388,0.6367146563905793,0.7039894203735134
472,0.4140287481339221,0.6147703744962926,0.6484360115953062,0.6260360258119153
473,0.6429631071702199,0.6891132076384149,0.6719546252880759,0.8586519801088945
474,0.4849979300283011,0.6608513508777248,0.5425894381999953,0.7698087149247349
475,0.427442072552767,0.6669823924415814,0.6266630979410536,0.724063265900622
476,0.4951004218693569,0.7455166163653341,0.6323038558457654,0.7703976244903457
477,0.4826215755908191,0.7692972927951178,0.6112736631943568,0.6180512351104804
478,0.4599835175026205,0.5979977452280134,0.5954754088475227,0.7390602295098702
479,0.5779039401410824,0.7015804454287288,0.7012733902688778,0.8140500941908608
480,0.5406309535089101,0.6975778610774941,0.6673404284554897,0.7094144721691245
481,0.5520374336658379,0.6768870352646571,0.6276218737420396,0.7317687959342951
482,0.5334456124658156,0.8276620857251337,0.6192074328852796,0.7916694813345803
483,0.5826576374675567,0.4460277467275699,0.6951882317336894,0.8493120526128161
484,0.4402665935792176,0.9749694066575668,0.5817738107193986,0.7203736466409199
485,0.5406152094997488,0.5653902632039846,0.6020506235992519,0.7379642819670882
486,0.4666690594112384,0.6847489277158106,0.6326741680369037,0.7761908282615516
487,0.4628653914789216,0.725093058682143,0.5457973094870948,0.7424596897612598
488,0.4478747577274871,0.807046994162978,0.5212584527459284,0.714876322641749
489,0.4909101611877606,0.570473289786846,0.572495591544317,0.6850409982105674
490,0.5932986043471705,0.5817380224636989,0.6013338061371175,0.7892204631547001
491,0.436783181972129,0.6639183764000491,0.6359533758637593,0.7102195289682794
492,0.4652250769341913,0.6187911006323573,0.5640059528381994,0.6655854008642785
493,0.4587422478662957,0.6390212468838787,0.5987104087225805,0.7548178996674695
494,0.4928605365053904,0.7208871624300203,0.5877372019950868,0.7119289847958418
495,0.4866930774463034,0.690819414942658,0.6822123147941417,0.8014183847358706
496,0.610653221361263,0.6092872893991358,0.5621590096295882,0.7242646474703553
497,0.6917913917841064,0.8436774346565482,0.791477647040142,0.8509786937025065
498,0.7745078705213806,0.5616086203929606,0.6106279834611384,0.7179413701454269
499,0.7956703505034328,0.7810828007731017,0.6155521447250466,0.9156406582712292
500,0.3638651832208812,0.6636610023795118,0.6830787277149218,0.7279802408009716
501,0.4455086233330093,0.638764959577223,0.6594253631098365,0.7913293170078575
502,0.3821107748282026,0.5706378804322682,0.5127949640789867,0.7146245419401799
503,0.4464173979067921,0.7275412361143666,0.6490890188964676,0.7780160771453118
504,0.5281236817373797,0.646807357307836,0.7768294196552247,0.8019830660783162
505,0.343984480740039,0.6258897581371675,0.4844675147790604,0.6348689855452841
506,0.3553672470976618,0.6929701645722903,0.6084833674147464,0.6323000540953235
507,0.4435625020659458,0.7156755517632133,0.6528923896888539,0.781585662640698
508,0.4074985847534703,0.5369833637207575,0.6574436875949448,0.706658288071309
509,0.4837924048169612,0.5920556945452999,0.7110312782831875,0.7668479865578558
510,0.3850318435895248,0.60672424407606,0.6185931008128799,0.6039469653740983
511,0.4145787995059757,0.6679877223824034,0.5529311117088701,0.6152979409052869
512,0.4531211864513664,0.7211866804809687,0.5444537866959931,0.6896534361888508
513,0.3280928333287227,0.5813988378592877,0.5177222165469457,0.6880816567486262
514,0.4380779459089068,0.637457489217785,0.6934317763407082,0.6271877689344586
515,0.4450155267453889,0.6593570407669371,0.6835393228117369,0.7561672147995923
516,0.3789410177774301,0.7137391788149868,0.6104949966949081,0.7289795647949227
517,0.4097987449314299,0.6377673507669557,0.5919109688316702,0.7259313635370966
518,0.4215721660181935,0.5700450295244509,0.5668776644140381,0.6431993668141575
519,0.4203604528547786,0.6247532821174965,0.6410430838163391,0.706180548355437
520,0.4386540470504518,0.5837471136563205,0.6073725479095308,0.7114642538302022
521,0.3898116601799047,0.5654938585200361,0.5500819027670357,0.7151687301761069
522,0.4009412454214843,0.5951362458737192,0.5393614634942628,0.6235329311319389
523,0.4275954198040665,0.6381194409307059,0.6162999855667554,0.7026806444250907
524,0.3513782841384247,0.7494031440159684,0.5965287291558864,0.7429384699830638
525,0.3282719401453079,0.5495418488023341,0.5060611088432928,0.6469469378298266
526,0.4113049838384348,0.6985553153224254,0.5932538455587923,0.7115951523179334
527,0.3315801513296046,0.6610050800560923,0.5184156617165412,0.6507493079098591
528,0.4353744865216169,0.576568810646554,0.5779079039050453,0.7627044171182482
529,0.4052724179055357,0.5981255120695005,0.6012639713406631,0.705897771944195
530,0.3766531932003891,0.6739420247749915,0.5409950561019979,0.6867293242939466
531,0.4022779555570394,0.6066447659813311,0.6089431657887363,0.7411312400379907
532,0.3649425239506787,0.5825140380033919,0.5806673634426676,0.7698956754023207
533,0.3866190938801228,0.5732649618604163,0.6521111344617737,0.6888101170978067
534,0.4314518116368736,0.6662792808355443,0.6180606460030121,0.6671070845437769
535,0.3686032815106506,0.621148301020503,0.5599425684479041,0.7514568508769496
536,0.44665951379983,0.6543437726814806,0.6440225254056559,0.7981072751397015
537,0.5056079212672051,0.5488033165443308,0.5681692693813033,0.6805789479436211
538,0.3911173207504584,0.5857375279444553,0.4688453051013539,0.7541359628093635
539,0.3845852976257912,0.6058321197539804,0.6061425412822515,0.6859082615163311
540,0.5216198983113823,0.545067955266623,0.7007280036414435,0.7991092781199275
541,0.4963093568310023,0.5438456059623662,0.7668814706557852,0.7341154402986249
542,0.6544676490074751,0.8086247021438071,0.7986466814503728,0.8713729224097531
543,0.5188687792735787,0.8107552783881419,0.956854461675418,0.7786120883228697
544,0.7318566411025031,0.7229814767491787,0.8012646970434284,0.7529901545053527
545,0.5202537462352713,0.5571292386714258,0.6122419873922723,0.7346558587847024
546,0.6439678771193574,0.5498423468547649,0.5283122783636561,0.7042947558679167
547,0.6496221803223551,0.591470565552648,0.6647285919977134,0.8220769579565642
548,0.7601610827071293,0.5129737924102878,0.6593902825863923,0.8795352644602943
549,0.7339452335030988,0.6620813337830068,0.6288940537610826,0.8070935948021468
550,0.6400134781550281,0.5994354046467705,0.6150347662134173,0.7664693718168487
551,0.6560763360388306,0.5346423310157504,0.6729631878714283,0.9610280719203702
552,0.6427808487250571,0.4785004269587301,0.6672501779510226,0.7813127792428697
553,0.7629347832221072,0.5478804898348216,0.5714516910662341,0.7127947512051586
554,0.8129967704835351,0.5446930966642094,0.7282421253314538,0.8174659827883973
555,0.5979087647963417,0.5330936577920414,0.5822146499793233,0.6474217220607537
556,0.6580297796340282,0.5532405071992055,0.5515939626010666,0.6342721126243623
557,0.7029574256215466,0.6048863840608532,0.6652283293157607,0.6916850348226539
558,0.6655713247998659,0.5206624821212968,0.6338340260665202,0.7436656753422901
559,0.7821451224946321,0.5769650724489155,0.5944817749822255,0.8174951095623486
560,0.681323443731057,0.5302650232525051,0.5777653988652981,0.6605381620967984
561,0.7501013470390832,0.623261097256243,0.6354200197556227,0.834832170270109
562,0.7424959778671413,0.5677897861877413,0.581652500955043,0.6592110445975882
563,0.6697570830916728,0.6779581189042334,0.6236886981521855,0.8921265198271732
564,0.6474221902564632,0.6105667152942913,0.5517021709816015,0.714649898513538
565,0.6113048929576665,0.5249317233585422,0.6975894055284145,0.6063295591030785
566,0.6948095043708821,0.4934121460952784,0.70829977645633,0.7691244119036047
567,0.5999655774961855,0.4735645986615102,0.534635945958052,0.639826297029119
568,0.6407298347452928,0.6211052787200458,0.5418173538012718,0.8147275277501485
569,0.7580592015494306,0.5907745549133766,0.4383076434356449,0.7666329273957687
570,0.6379964698909332,0.5521228099033474,0.5138770719744261,0.6649929907247657
571,0.7686605940257579,0.5864447225805608,0.6301756545877976,0.891602039140969
572,0.6811942346855521,0.6068767768614644,0.5627561090923353,0.7017875125145195
573,0.6150278140877393,0.5152818442479383,0.6308935934648132,0.7245995259064505
574,0.6132943331425084,0.594206555319285,0.6261719652447928,0.7089927641696075
575,0.6890149724351322,0.5102131226085443,0.672858691990886,0.8009349544053072
576,0.6700981485492363,0.5514299257232967,0.5161276417011093,0.8190171447743407
577,0.749015424201308,0.5340348668164575,0.6516567020651035,0.8146767662986573
578,0.7585833785430197,0.5730560830186208,0.5038085003946419,0.8430358514269148
579,0.7347435962449994,0.593912442059712,0.63521258607176,0.8032678498706268
580,0.7268502787990206,0.4756740807997041,0.5332238420608559,0.6728169073074307
581,0.8121954717808313,0.5816613916775907,0.7775994619886263,0.84708185203004
582,0.5294611770649686,0.7720868764345034,0.5870004325178739,0.6906600061189425
583,0.7780607615483062,0.735669647952388,0.660080239727875,0.6962009375741536
584,0.5639483429434099,0.7778003288064016,0.5765315652919761,0.6169167377995138
585,0.677521164458834,0.5077434147266865,0.7041883929195847,0.7342178009142538
586,0.8336674647926637,0.6915733906643307,0.5909921033518786,0.7812108638371016
587,0.7125455253550826,0.8268341693827046,0.7236743757646193,0.8129349873370431
588,0.5061868718581445,0.6632995475145096,0.6020561942872842,0.717496911573939
589,0.6458957996096054,0.7406417337504139,0.8023629731082275,0.7924711091856116
590,0.6559086790394505,0.7637851181165991,0.5856152287225161,0.6744819165119971
591,0.3689851960645469,0.5883281103786884,0.6000087032288798,0.7244836621263805
592,0.4263766226730099,0.5869127990687545,0.535572978990272,0.6536856179940166
593,0.4539362839477296,0.6977820319986066,0.6355064630524966,0.8008373818591216
594,0.4339225725252302,0.6698436315903455,0.5685223011308309,0.7255414625706526
595,0.4241775936772792,0.5538211205229334,0.6211530821896675,0.7623525938596809
596,0.4339222800672668,0.5594884469901764,0.6864029643597748,0.686186902813727
597,0.4350889347780449,0.5380259776070494,0.6903882385295915,0.8446453177364037
598,0.4166290564796863,0.6921320435397792,0.6138546118499812,0.709393228522842
599,0.328749460522619,0.6519481047499878,0.5578776085116165,0.7755536665137187
600,0.4368743955419052,0.6471356734214185,0.6290126385449292,0.8155096046606657
601,0.426780266906729,0.7615172524360142,0.4996732088995534,0.702047397835075
602,0.4555404969863872,0.6049923748099691,0.6409049709616331,0.7294058863623741
603,0.472160017789728,0.5878263733011134,0.6991913834181313,0.7714569465398119
604,0.4859324479657571,0.6465023624558591,0.5920594542130061,0.8946365329167888
605,0.3866558428445893,0.6268434243533914,0.5835177126265111,0.7000436827204206
606,0.4726567375191036,0.5961063550575866,0.535158879332788,0.783364805062706
607,0.4286645741356936,0.6836358132260338,0.5794160738452779,0.6955897372289185
608,0.3137947721178147,0.6444103013426457,0.5586010026387624,0.7481550141637289
609,0.4483834071239463,0.5571669589470255,0.6237657232988308,0.6428551931345294
610,0.3821579830586456,0.6533795490491249,0.576853373219871,0.6933429709425659
611,0.383593941940745,0.6478983850876744,0.5967621138498586,0.764508962625797
612,0.3732284730947988,0.635937534819501,0.5817585938331006,0.8004119854618826
613,0.395189823264056,0.6977669175929258,0.6109743143410253,0.8043623645321806
614,0.50684099165704,0.6649203518973277,0.7099074432860002,0.8379253441609577
615,0.3861494807532517,0.603344555153533,0.519064702865016,0.8616755237763193
616,0.4574102891427833,0.579689762513735,0.5505780717186483,0.802234340232419
617,0.4548603781491507,0.6686018716606347,0.5162614950295084,0.603558386843868
618,0.5353622546223561,0.5800149247077382,0.7112585385612623,0.7602109006016589
619,0.4417652298717112,0.5917518772771911,0.6352559929337677,0.7679088830015043
620,0.3983692157947348,0.531180222356418,0.5734036528906393,0.8572089053089095
621,0.3393647839551749,0.6427917781743541,0.6593103606127634,0.7159106613600371
622,0.3589213183075287,0.6318204940210205,0.6169864854949535,0.7806714123611492
623,0.4285133998907082,0.5639746533628932,0.5940858080935777,0.7702507317994242
624,0.3795068011568335,0.6119958630473596,0.5997169378598223,0.77816538822832
625,0.3842366721954244,0.6716578550575848,0.5410922698807348,0.7407594616864097
626,0.4144826683978759,0.5899548468683325,0.6160673038434522,0.7342950400820486
627,0.3855102636615135,0.6526851239503493,0.6471147565071526,0.6862683621473424
628,0.3755538057808938,0.6266759282376122,0.6591433029613661,0.7057008160726466
629,0.402689312654075,0.6086487025681245,0.6184159185744386,0.5862602053702886
630,0.3805913670929128,0.6379648582926877,0.6194317297079601,0.7042408206705181
631,0.3689305759688013,0.5472108064562288,0.5499461940325591,0.7427048289831131
632,0.4460973647960911,0.7047042541151476,0.5957848561891678,0.6853016591958538
633,0.4407675524699949,0.6725569744943526,0.6165991666027116,0.6638671832290896
634,0.4428486348752661,0.6291077343578243,0.5880485709737145,0.8111565686472088
635,0.4424452007444734,0.6175919636428301,0.6787492769116223,0.7034111838905369
636,0.4366912684072042,0.656371896331037,0.5386853036948352,0.810897789689175
637,0.3811360423054586,0.6440460251143797,0.4382710367750073,0.6818627412739545
638,0.5000080993337068,0.665021465575185,0.6745335285485489,0.7313235113431085
639,0.478066020448449,0.7106788496208619,0.5683289548170589,0.7045584705514596
640,0.4184209989355064,0.6266739857001653,0.5770877551836091,0.6361929086327412
641,0.5199163217060333,0.686885457416957,0.6522655059747268,0.7118723598513249
642,0.7896970454932726,0.6428730119704024,0.7490162477924716,0.7596024660724788
643,0.6546763289750537,0.4832816003782736,0.6652927378672471,0.7092084384732148
644,0.7021075510144542,0.8431444137925829,0.8584776921829448,0.7947685283819338
645,0.6778473865994913,0.8243925403448067,0.7480479127599593,0.6534291421590239
646,0.6999798681354855,0.626153173399879,0.7603703926540758,0.7956270347159916
647,0.7146827906189898,0.7342626021309919,0.8593581522470871,0.8570298252383263
648,0.5650617005870268,0.712961426010832,0.7242785466528049,0.7117373158363264
649,0.528379885285904,0.5621708355391122,0.7268238192972719,0.6329065631618905
650,0.650556857791574,0.6455646460634948,0.6341858847442866,0.6643245342160051
651,0.5080108319837865,0.5823581333865225,0.6019670201326065,0.6586767680213044
652,0.631801155519883,0.6705061700594364,0.712906061467871,0.8778452985848074
653,0.6820077056348944,0.3347799026436479,0.525652541194754,0.7149830280153263
654,0.6271499792710094,0.6282975916145697,0.5813946386793073,0.7726143739832406
655,0.5639500513825532,0.6334486567037575,0.7231945522679543,0.7314445385766639
656,0.5469725299267248,0.6964403901653627,0.5550937185153068,0.719907619581415
657,0.6276288216311384,0.6877649754599137,0.6826286858761038,0.7514886734912194
658,0.506943206915223,0.7095291390188323,0.625156078455706,0.8734047373416857
659,0.5979200030993544,0.5271159313718193,0.7262336632620713,0.750970815614226
660,0.5927878167809636,0.5803001941711948,0.6523523703739279,0.7859439281520837
661,0.6630897469915261,0.6813183506021864,0.7770008851968169,0.6611531478346434
662,0.6040437446514167,0.7509037539788322,0.6321574020620964,0.7309599230851664
663,0.5054392208103972,0.7561481530879984,0.6927188003038077,0.7011466804088159
664,0.5704853584501726,0.6151493395759818,0.7468140501413555,0.862734318393157
665,0.5112743073270384,0.6604474137233,0.7095583515113172,0.8940384552177321
666,0.5723578034711028,0.565575086127393,0.8108561730252929,0.7355598856047273
667,0.5506054887428661,0.6321759408703632,0.6349303343279116,0.7128895496318441
668,0.6311917770209291,0.702032040365487,0.6258030244495486,0.7615399417221966
669,0.4542782499087232,0.8549391616560368,0.6389038507270116,0.7414572918739832
670,0.5236536171081805,0.7374995575472671,0.5894610736042174,0.7908677074705692
671,0.5122542880368635,0.7658986805558711,0.7019187179623408,0.706779078819593
672,0.5010391783441722,0.7494274000000339,0.5793406771224593,0.7199846471820904
673,0.4577277578036341,0.9009354797628464,0.5686776609728873,0.7046663808056836
674,0.5532991238655246,0.7920028215461884,0.6855264186970266,0.8103397752855955
675,0.6358090706672743,0.7816407372304198,0.7659253461115839,0.8177808609605125
676,0.5347467461638787,0.8570260807607543,0.8549491285010639,0.8053427482925087
677,0.5668222382906215,0.8130202398037892,0.7147363412185707,0.7902581515597255
678,0.5703400016524036,0.8519344094705682,0.8346769598389204,0.8227077449419132
679,0.5577469632185074,0.732549751330433,0.7604063236929629,0.7919964255552846
680,0.5781521446799492,0.822389582217027,0.8016191749622171,0.8518656074168334
681,0.6318681197273969,0.8517290550650483,0.7524224369012281,0.8043332427992153
682,0.7692428363648242,0.4835767813680694,0.7015057036170798,0.7232693027371173
683,0.5446339211792502,0.749194472033586,0.7494964817621166,0.810424168312713
684,0.5640033099224627,0.6593925615273922,0.6625327176746219,0.8098672407319533
685,0.6591553243066771,0.7425492380009843,0.7686828566747067,0.8078027986108992
686,0.4747183948174046,0.7106671885507062,0.7203723403781715,0.917493814149962
687,0.4694875537710083,0.6644724341592346,0.7870704744921784,0.7993770379167532
688,0.6138352643211687,0.6942288268282973,0.880581120490236,0.9710012664889924
689,0.5841257395869849,0.670094948949667,0.7503024983008922,0.8292702103519357
690,0.5701231274906323,0.6418240794011224,0.6831175369917095,0.8011573330975242
691,0.6145107504016332,0.6681947144421944,0.9151449228430336,0.9038904274331576
692,0.4501810166121088,0.7796773258179351,0.6174526468413447,0.8891980548119319
693,0.4286960502703077,0.7795707456318302,0.6031048367889805,0.8330477484485161
694,0.4859590802115235,0.7831608883010488,0.6783407670890177,0.871432512493093
695,0.4371426702066117,0.7854454110303514,0.6192073408928987,0.8412518066417264
696,0.4277472728979377,0.6931781861415475,0.6743636924291044,0.8427960915176725
697,0.6184136093930471,0.7762262599453918,0.6550004609176928,0.8929270775686766
698,0.6801519452754095,0.719890284240826,0.7071629232082209,0.7395934130912784
699,0.5084079282517648,0.7300716175302674,0.4751936187291891,0.7333421975805224
700,0.3815588843501036,0.7458977233747124,0.5206423574189509,0.7318916306045802
701,0.4152606997569067,0.8276793794829395,0.5267928401248815,0.6982732673504796
702,0.444597721786788,0.863514354185959,0.5294363152620845,0.6897730430303093
703,0.4322520139100632,0.7255456632422627,0.6498898499769594,0.8503195238619189
704,0.3917946370072795,0.715291960594853,0.5431229404649992,0.72808976717894
705,0.4428630363941394,0.7847419831322884,0.5997228081380995,0.7265290616686931
706,0.3709281248956038,0.7792329624155921,0.6023148312617319,0.7543676502419809
707,0.3868518546337767,0.7655746250939884,0.5342970373271847,0.7739800755624788
708,0.3913009524886102,0.802789723677347,0.6867843469960123,0.6779742223152869
709,0.3752923108803561,0.7078369770179259,0.5901732205044513,0.6862841541476584
710,0.3872081838691959,0.8088975924110162,0.648115252274957,0.7263440347173539
711,0.4069916582763465,0.8823740633635286,0.5699604327773752,0.8031217356860574
712,0.4027491744901677,0.7590705613357206,0.5652902780815467,0.610215916449545
713,0.3349994679034481,0.8773079455601224,0.5446636720290731,0.6556858292658952
714,0.3177247282945166,0.7699933020040396,0.5719465411233755,0.7391821015842707
715,0.3533782020226111,0.7224133885649765,0.5196407833207138,0.7381052221864665
716,0.3846681326588388,0.8955499410001724,0.5761509626880282,0.697474266934034
717,0.3451530578174471,0.925350287694648,0.5104512614300856,0.7571823387486956
718,0.3130930096283506,0.9669617353840536,0.5342480690182112,0.6347285472228537
719,0.33688668566421,0.8979209000467606,0.4767417989114577,0.6548178210448826
720,0.3607142258330645,0.9683474426800696,0.6000886427240492,0.6977566528814209
721,0.3841641078317352,0.9359553184161076,0.5513666900281413,0.6176446204878148
722,0.3017142649310422,0.819332516888538,0.5864631348893613,0.6983986545819434
723,0.3965743838238032,0.7633991647255693,0.5691890563404424,0.5662830299118141
724,0.3451872714855153,0.907271625894183,0.5176722285185477,0.6706713900712207
725,0.556602012954981,0.720159956789041,0.7766342741438149,0.794869644773024
726,0.3907895700755155,0.7784557999542923,0.4839043680798858,0.6443289077496533
727,0.4555016940136552,0.7001566828547672,0.5681942804925763,0.7809809730320737
728,0.4625211205863875,0.7892813242618911,0.6712629971178643,0.8460893754672858
729,0.4253088884607094,0.7161065449724754,0.5742879062072372,0.7160460264796122
730,0.4767512564302117,0.8546543914492873,0.5828544863112342,0.7334506562289053
731,0.3836632763963303,0.8248698561641219,0.582293708390289,0.6793252706036285
732,0.4045302996327168,0.791266477217823,0.5250891713819171,0.5864813864152681
733,0.4637263166394609,0.8195884790848265,0.6534103877305659,0.752618722815904
734,0.472975833339383,0.6988492073470033,0.682218429713195,0.5935093534248529
735,0.688278774693941,0.7563352111305882,0.75785714596255,0.9597479424413144
736,0.3982830848515881,0.9660209175491647,0.6405243129772094,0.9366412798142374
737,0.6166284141861496,0.7346136638849575,0.7384886079483771,0.857532762037506
738,0.502478896840605,0.7862903965355499,0.5330373430058241,0.8750511557589502
739,0.4112516362050575,0.7438033378023748,0.5602792782389486,0.9717912778739866
740,0.4481599478692888,0.7509860374849286,0.625641506575988,0.8428604270666787
741,0.88632534057399,0.868025739685978,0.8329456841204487,0.6305867017558145
742,0.5890499612403824,0.662559262938719,0.5533270808871051,0.7989078507736534
