,tempogram_z69,tempogram_x72,tempogram_x90,tempogram_x91,tempogram_z91,tempogram_z93,tempogram_y95,tempogram_z95,tempogram_x97,tempogram_y99,tempogram_z99,tempogram_x100,tempogram_z101,tempogram_x104,tempogram_z106,tempogram_y107,tempogram_x110,tempogram_y112,tempogram_x114,tempogram_z115,tempogram_x116,tempogram_x120,tempogram_y122,tempogram_y193,tempogram_x196,tempogram_x202,tempogram_x204,tempogram_y204,tempogram_y207,tempogram_z215,tempogram_z216,tempogram_z217,tempogram_y218,tempogram_x221,tempogram_y221,tempogram_z224,tempogram_y225,tempogram_z226,tempogram_x227,tempogram_y227,tempogram_y239,tempogram_y240,tempogram_z240,tempogram_z242,tempogram_x245,tempogram_z246,tempogram_x247,tempogram_y250,tempogram_z253,tempogram_x255,tempogram_x256,tempogram_y256,tempogram_z256,tempogram_z318,tempogram_x319,tempogram_y319,tempogram_z319,tempogram_x320,tempogram_y320,tempogram_z320,tempogram_z326,tempogram_y329,tempogram_x330,tempogram_y339,tempogram_z339,tempogram_x341,tempogram_y343,tempogram_z346,tempogram_x347,tempogram_z351,tempogram_y353,tempogram_x358,tempogram_y358,tempogram_z363,tempogram_x364,tempogram_x366,tempogram_y369,tempogram_x370,tempogram_y370,tempogram_z370,tempogram_z374,tempogram_y375,tempogram_z375,tempogram_x376,tempogram_z377,tempogram_y378,tempogram_z378,tempogram_y379,tempogram_x382
668,-1.7701952821259268e-17,-1.1156978743612845e-17,9.285728154106984e-18,1.8624787318580948e-17,-7.990607859976031e-18,7.312270804003215e-17,4.654881107876704e-17,-2.940147902963394e-17,3.897522399983689e-17,-1.223829453330791e-17,1.930810259511044e-17,-9.228381090358996e-18,3.9410040248185336e-17,3.1075435444877165e-17,6.680753108392382e-17,5.762670655912333e-17,2.523408114053511e-17,5.701847423616665e-17,7.827819230182132e-17,2.0571503584527268e-17,6.968278720401513e-17,8.160976070818488e-17,4.25589613911025e-17,-3.0211991473069946e-17,-7.539810762617459e-17,1.182699976599493e-17,5.3451847565481475e-17,-6.161210403981915e-17,-1.0154610588789694e-17,2.707344471447364e-17,2.856662246313738e-17,1.9032337529139116e-17,1.926588025113823e-17,-1.2452164447926109e-17,7.044584669369824e-17,3.364519942788746e-17,4.557457659240625e-17,2.831395272715574e-17,-1.563979517414483e-17,2.150387846122359e-17,3.2294470224065654e-17,1.770036060811409e-17,3.2316564329795925e-17,-1.2602071775367765e-17,-1.4207024821396212e-17,3.7318734900907855e-17,7.157649291970717e-17,-3.8250477555979375e-17,3.286146708190615e-17,4.343102995224296e-18,0.5495681752247517,0.536225126397201,0.5489209048609905,2.6973372777827635e-06,1.453511638395983e-06,7.053548895050561e-07,2.949541873525424e-07,9.820295065167589e-08,2.2092496999935748e-08,2.121122936302499e-09,-7.739124947377682e-17,-2.0184790682877297e-17,-2.7649159730389915e-17,-4.123038385100647e-17,-3.159967731416325e-17,-8.327727226336642e-17,-7.656222675099605e-19,2.0830394337786218e-17,-2.7645228086813298e-17,-1.5651308023673462e-17,-2.9215219226698323e-17,9.578313424889544e-18,-1.1939708706153744e-17,-1.2225430212398554e-17,5.291248105107689e-17,6.488621226115354e-17,1.0230666287274192e-16,1.192111908418728e-16,-6.503806300493978e-17,9.336196648188928e-17,9.155627757608414e-17,9.362626056837442e-17,-5.0230248346147673e-17,6.39321430345677e-17,4.501136259388848e-17,2.7067070647577334e-17,-5.85075450215344e-17,-3.6274078740969155e-18,5.72421603602019e-17
669,-1.9350991522397766e-17,2.5973061573242143e-19,1.2982859921242882e-17,1.419955632008229e-17,-3.259883619994962e-17,5.4437487505658905e-17,4.7790397909887047e-17,-4.003460625964692e-17,1.6885559183821008e-17,-1.4080569179122498e-17,2.3508746836961512e-17,-9.515633559649816e-18,3.635588940115052e-17,2.043048218909743e-17,6.851791237569863e-17,4.45923991717217e-17,3.002397176459714e-17,5.176166398453722e-17,1.0401805562169198e-16,3.985538840173956e-18,6.940981037191368e-17,8.748439369543535e-17,4.271898725672567e-17,-8.029541161955589e-17,-9.335815718890427e-17,1.076290487180917e-18,3.2204432456977697e-17,-9.506551022763621e-17,-1.8718575593792265e-17,1.134924009210994e-17,2.8888058536404987e-17,-1.8041950726094746e-17,-3.693842348098308e-17,-6.887864248781907e-17,7.40397928931209e-17,2.799192901104702e-17,3.642225686324369e-17,2.7190800487306358e-17,-4.132237654266872e-17,1.4202910669982465e-17,6.739667860747578e-17,-8.732761303454088e-18,5.109616170947214e-17,-4.332883990036261e-17,1.2241181211874566e-17,3.2841769473852736e-17,7.582465987395204e-17,-6.590272320018548e-17,5.830225366635932e-17,4.062010512968237e-17,0.4436222327440587,0.3791799574715149,0.3395168640784034,2.333104520171785e-06,1.2503208143210166e-06,6.022017748550242e-07,2.4949475758198325e-07,8.223924905942168e-08,1.833143246972252e-08,1.7499434621960367e-09,-1.8910355746671206e-17,9.840865679301074e-18,-9.672030087322184e-19,-1.9114272805444276e-17,-1.3471247705030213e-17,-4.902490755654776e-17,5.806904747140309e-19,8.56400952897764e-19,-8.547008649729356e-18,-1.3377785875685695e-17,-1.930316485349989e-17,1.273669195098139e-17,5.72227252550284e-18,-9.947145318491477e-18,2.022824096899049e-17,1.7706935981645848e-17,4.0195904729417945e-17,6.83082247660359e-17,-4.5684602353771936e-17,4.77878082700952e-17,5.1623445642408216e-17,5.029422587006679e-17,-6.780320872992932e-17,2.496132388299037e-17,5.0265606822852894e-18,2.336621470813719e-17,-3.921976213682118e-17,-1.3035786200537869e-17,4.690548223642985e-17
670,-2.6231041505929897e-18,-8.210646640134893e-18,1.6915894274741691e-18,1.0613906386817808e-17,7.570693269766449e-18,6.144686811121616e-17,3.231663582363872e-17,-2.840001992313585e-17,4.175997030780842e-17,-1.952006914814736e-17,1.4680696488696898e-17,-4.1785162161729225e-18,1.700657582868137e-17,3.9698123057474587e-17,4.470892800671809e-17,4.0227915748438e-17,3.09055342665664e-17,4.6581894061583875e-17,6.519102355054502e-17,1.6406362197243373e-18,4.254208028852282e-17,6.435220116378258e-17,2.8955467299945764e-17,-4.077662026648519e-17,-7.047527551053568e-17,-6.735835257144312e-18,4.8561349737474903e-17,-7.24117083974482e-17,-9.609800555777893e-18,-1.0997168324211056e-18,2.809375122887309e-17,2.1374575622921486e-17,-6.383363445583035e-18,-1.329123643123938e-17,7.993376199321491e-17,3.722351422019531e-17,5.280679830062436e-17,4.793415378599927e-17,-7.801055850269349e-18,3.4045498372502745e-17,5.34495720122861e-17,2.231378306012056e-17,3.3389194015057106e-17,-5.0023329816561584e-17,2.4098813139781787e-17,3.5950429794630916e-17,7.01683944885114e-17,-3.9613939288782696e-17,2.532153327770118e-17,9.115341929229452e-18,0.6206468277953955,0.6065460494703191,0.6208754801177517,2.708839605634689e-06,1.4578053741709186e-06,7.064577891479768e-07,2.949233534020076e-07,9.79894606344571e-08,2.1992140699092073e-08,2.1077562620939896e-09,-6.008395477905913e-17,2.6850804674698545e-18,-1.3797813176655587e-17,-3.080373091114775e-17,-1.0329819019323769e-17,-7.805332423668851e-17,1.0416404160893737e-17,4.5481701740042666e-17,-7.773199719067122e-18,-9.01413741462312e-18,-1.2270600524584418e-18,6.597805295818616e-17,-2.1511118549453358e-17,-6.649155321893359e-18,5.137740518241714e-17,7.857058607022096e-17,1.2079493688513872e-16,1.3469861394385522e-16,-1.576637954688449e-17,1.3074653516430315e-16,1.0021447480870335e-16,1.4296587375066579e-16,-1.6951782401303153e-17,1.0225273740532212e-16,6.723768636976492e-17,9.065721050558481e-17,-2.090822783209247e-17,3.0082846891539084e-17,7.779197385638982e-17
671,2.925239600566035e-18,9.267359607921173e-18,1.1194560582843028e-17,-2.97611134508767e-17,-2.2273711971912536e-17,6.072757112050197e-17,4.449373145229386e-17,-1.5998928329902657e-17,3.683461335718166e-17,-2.830963686443757e-17,1.2817723572170515e-17,-1.2724374580356896e-17,1.1806118794366e-17,3.41274543576546e-17,5.945960116473055e-17,3.522589190991742e-17,4.721035843643985e-18,5.2822895680452346e-17,6.23452327971153e-17,1.4609173606765764e-17,5.360410332306704e-17,7.071518320827366e-17,2.2104022082459243e-17,-3.234678643749719e-17,-6.68812629788768e-17,9.24709736655788e-18,5.3828870216297726e-17,-7.740527014352725e-17,-5.024669822860526e-18,6.4611178072356355e-18,4.912162209798146e-18,-9.442766069337569e-18,-1.5113668135071025e-18,-3.537337598851668e-18,6.861491097125538e-17,2.150708674165961e-17,2.6915328979428048e-17,4.13485342886405e-17,-2.765147134603471e-17,2.808550732340354e-18,5.40759548438349e-17,1.7739386617006205e-18,2.2623093681755017e-17,-5.575058033923895e-17,1.0504198803528165e-17,1.912129536337911e-17,4.9342453980142656e-17,-5.553688789947101e-17,1.1389381339168423e-17,1.957890833636579e-17,0.4629178492932848,0.415664618628725,0.4196283668383655,2.583987442335993e-06,1.3910258256617393e-06,6.733344327644957e-07,2.803386774999173e-07,9.276236116232029e-08,2.071886995235772e-08,1.9790479252788077e-09,-6.104899196644541e-17,-7.262719597729521e-19,-1.3496938903422025e-17,-3.8400935644099947e-17,-4.763762224744383e-17,-6.239051942932823e-17,1.0220188180848019e-17,-1.3189721325784318e-17,-9.010208907255224e-18,-2.8202794321163266e-17,-2.7336560336057202e-17,2.0719214666990865e-17,-4.033047855730263e-18,-3.30900067531791e-17,1.2768354867179253e-17,4.6155276472686763e-17,7.037385403962441e-17,7.874644635530408e-17,-3.882730994663247e-17,7.1511364526703e-17,5.147761769002896e-17,4.9767506837602636e-17,-5.1523370644037235e-17,3.221453494188868e-17,3.388645796191866e-17,4.297182183466076e-17,-6.115814690780147e-17,-1.6419131588972206e-17,4.860099180763617e-17
672,3.7197609612637655e-18,-2.090856647119172e-17,1.6065897633165505e-17,6.272848458337631e-18,-2.1360770375460317e-17,1.062872236764454e-16,6.429794576509574e-17,-2.492723891967877e-17,2.6053108346866286e-17,-3.472637278255816e-17,3.513819574590872e-17,-1.254811047865784e-17,2.0071846415669417e-17,5.549709821241065e-17,5.662605330215272e-17,4.2291015163864876e-17,2.0015491963918772e-17,6.797185831577803e-17,1.2087642163667127e-16,5.0616204836876084e-17,8.621657681811498e-17,1.1771817574994923e-16,7.054880432733678e-17,-5.5383497654536925e-17,-7.863775927236025e-17,7.048766925920291e-18,3.639188403242289e-17,-6.854522402301726e-17,-2.2581388006574658e-17,-8.0102947259864255e-19,3.279802580473428e-17,3.4493455219299976e-18,2.4554089672978134e-18,1.1059458759491702e-17,9.039860184076036e-17,4.985765977585251e-17,6.716660963448387e-17,2.314392658977516e-17,-2.7070205757827202e-17,3.8168358216202236e-17,6.533108833894564e-17,3.948598619619086e-17,5.3788448522059027e-17,-2.2046057837547388e-17,4.0037803760079517e-17,4.3756885136931747e-17,8.705755639685818e-17,-2.7648271068489407e-17,3.0017326502589564e-17,3.664978123848547e-17,0.6654950469091259,0.6616937425477886,0.6756751850018067,2.6586891622481336e-06,1.4297144328603435e-06,6.92753967709794e-07,2.894035850217589e-07,9.63029826498642e-08,2.1657703174662603e-08,2.0788057668117462e-09,-1.0272717093134928e-16,1.1603868477861478e-17,-6.153358950548877e-17,-5.4381116276514186e-17,-8.052387767421551e-17,-7.967340464711115e-17,8.127679620556431e-18,5.567588944210747e-17,-2.4462744192085307e-18,-4.83097879870171e-17,-6.853791550932435e-18,3.13066967770851e-17,-2.551284782874513e-17,-2.1310498691386597e-17,3.880014765707337e-17,8.487000377466185e-17,6.349067529252546e-17,1.283667650879657e-16,-4.782554503581344e-17,1.296865935786999e-16,7.930450160496557e-17,9.47991106773934e-17,-7.903281704203873e-17,6.325126126065566e-17,2.0204886431151882e-17,6.6789136115785e-17,-7.051578464670754e-17,-3.01509982788422e-17,6.733157769693354e-17
673,-3.7657190225749896e-18,-6.1498860036595256e-18,1.2539349013516438e-17,2.5794773064249735e-17,-1.0919581641882449e-17,8.983630118577744e-17,8.585959303064959e-17,1.2540328911696288e-17,6.614986002641125e-17,-5.798452036950123e-18,3.8179800203794657e-17,-8.45272200765478e-18,4.035166784995648e-17,5.3034197229415155e-17,8.192178902871751e-17,6.901933237120795e-17,3.4475300828313383e-17,8.273618152786252e-17,1.26451201450541e-16,3.089512773620571e-17,7.842062531066934e-17,1.0722070937590395e-16,6.948686563236221e-17,-5.076392547858423e-17,-6.042546461292695e-17,7.316402590137811e-18,2.6720848548347842e-17,-6.903569040785753e-17,-2.8016453121674404e-17,8.150432093381868e-18,5.373174040072968e-18,3.986971138465009e-18,9.2191891829332e-18,-6.488006059808715e-18,4.522072451569212e-17,2.2303157655512352e-17,3.570331982091384e-17,1.876349001743899e-17,-8.594619381925313e-18,1.7218758414276996e-17,4.8561017031692e-17,3.010025155140528e-17,2.673871417183857e-17,-3.1512211552465315e-17,3.123181120456712e-17,3.100552356020314e-17,8.496121963346175e-17,-2.645202384715252e-17,3.5896184131479765e-17,3.5991420473044464e-17,0.4036542000245621,0.3367744392870218,0.3218786426176208,2.364023359257714e-06,1.271863876800997e-06,6.149267790294163e-07,2.55583726748183e-07,8.440828855913437e-08,1.8819683970592268e-08,1.7957153293852559e-09,-3.9116972406334506e-17,-5.0517999211786696e-18,-2.929530692759325e-17,-4.122359610482903e-17,-3.350218265508525e-17,-6.152465485889612e-17,4.10347959916365e-18,-1.850160627506926e-18,-1.4655687518707618e-17,-1.1049030575343943e-17,-8.481679836220414e-18,9.109794094270629e-18,-9.069630060860219e-18,-2.298777796204258e-17,3.281241093432462e-17,4.015725753927196e-17,4.115053711101178e-17,6.242095009047483e-17,-4.69962458214311e-17,6.014268097154795e-17,3.922061072890026e-17,5.116494091871505e-17,-5.155464603342797e-17,3.1987165246624237e-17,9.414718966984596e-18,2.44308704068932e-17,-4.306660134183559e-17,-1.3489932662720027e-17,4.19994080080562e-17
674,1.0733119399885785e-17,-1.1604066347992888e-17,-1.7602547366970065e-17,3.1058127607837247e-17,-1.9308198574369648e-17,1.2233665335894056e-16,7.474187359889126e-17,-1.738253254803565e-17,5.579396995595197e-17,1.0004466212821789e-17,2.8372458988689484e-17,-1.4359596499618665e-18,3.576605179287003e-17,4.2510216213381956e-17,5.292495805375917e-17,6.385656610747022e-17,5.737787025763237e-17,1.01884665456883e-16,1.04810977671544e-16,4.270439102906768e-17,7.982057761440681e-17,1.4312333818897495e-16,8.331450877745276e-17,-6.349854072086096e-17,-1.1541001458933376e-16,-5.9866452694773725e-18,6.322774778505221e-17,-6.484232024085558e-17,-2.1755153264533685e-17,3.3450230264650516e-17,3.054791849792103e-17,-1.2711372635768939e-17,-1.464642078122858e-17,1.1094276148994725e-17,8.124169885251114e-17,6.913943944550759e-17,2.6764613191709758e-17,3.747372825530636e-17,-6.069807061359244e-17,2.887664788941628e-17,8.744477092346506e-17,1.5159925560661516e-17,2.5455237693803137e-17,-3.6020986020894565e-17,3.3063046336412152e-18,3.0858922114898e-17,8.538939149006283e-17,-4.698091919872485e-17,2.9870278009535907e-17,4.155306530964328e-17,0.5244790190031124,0.5282181774646867,0.5071818313472386,2.5318719643151507e-06,1.3553621200064186e-06,6.536463399225019e-07,2.720658451328058e-07,9.039351488685389e-08,2.0345505995398305e-08,1.955830690457425e-09,-4.9080046346748784e-17,-1.1726144815693378e-17,-3.326425365139036e-17,-3.2184942586514225e-17,-3.538391718054046e-17,-6.520515397445748e-17,1.731010047710137e-17,5.76588652417877e-18,-1.2338582407281737e-17,-2.3198079028117208e-17,-9.002743347609767e-18,1.6193871699676268e-17,-1.862766636582818e-17,-2.5995382273162162e-17,2.588519521829428e-17,3.9476495885877335e-17,8.68655392135096e-17,7.96671919457268e-17,-6.75818623031973e-17,8.311578823575265e-17,4.777565653547038e-17,6.077060517125575e-17,-5.981588332662442e-17,5.647713793831204e-17,3.2987568259056577e-17,5.273683821653664e-17,-6.432493106889758e-17,-1.2693736427896517e-17,4.587866276276519e-17
675,4.995753987457144e-18,5.910274613621658e-19,-5.0002002644118324e-18,-6.0249862063696126e-18,-9.44444590561089e-18,3.77051525295928e-17,2.5308112462745948e-17,-7.660768297141532e-18,7.663177580928333e-18,-2.3205201125260618e-17,1.1186091422538153e-17,-4.988643668515066e-18,1.968756661101877e-17,2.6779983681118956e-17,3.6224691776721945e-17,4.513621691785958e-17,1.6193875063601208e-17,1.342618824819878e-17,5.0146525767935226e-17,6.903453747663444e-18,3.738045122756117e-17,3.965469995391027e-17,1.6048962409489898e-17,-3.4920213701612585e-17,-4.885539864373804e-17,1.5875784780346602e-17,3.509026817148919e-17,-3.621122398658176e-17,-2.547051087589537e-17,2.313997461682962e-17,2.85356846511882e-17,-4.004756788345745e-21,1.6805065171361574e-17,1.885086796888092e-18,4.043014871251813e-17,1.0119937768064308e-17,2.6757124203050105e-17,1.794796821156946e-17,-1.7530447389009438e-17,1.2364215960220657e-17,1.53666857096574e-17,5.207810823646665e-18,1.0037190411576943e-17,-2.568498109422704e-17,1.516980400173133e-17,1.2648464912948639e-17,4.3264211892858115e-17,-2.8014595274618415e-17,1.1345706486604953e-17,1.261090059000996e-17,0.4798564011791209,0.4532687616014305,0.4712565266194852,2.6780603909810945e-06,1.4499250355903997e-06,7.064039059035687e-07,2.961462205902755e-07,9.866863791978765e-08,2.2167123149786837e-08,2.124709331243962e-09,-7.010641467457184e-17,-1.5607484209051989e-18,-2.295313804187481e-17,-3.5833616446746344e-17,-1.5184580514354285e-17,-7.205216230301341e-17,1.270152913398476e-18,1.4517442237933373e-17,-2.7287974249243107e-17,-3.126520562436656e-17,-2.7175352925691377e-17,3.1839579054636245e-17,-1.3633366862968538e-20,-3.3010184268705735e-17,2.9573312740346135e-17,4.271286330680546e-17,7.189134319404911e-17,8.497288669722566e-17,-3.947353539596343e-17,1.0444467466976855e-16,7.462773842524267e-17,6.59902944006983e-17,-3.704275768258882e-17,4.075248127941658e-17,3.9410684801593386e-17,5.626537620731409e-17,-4.0495042014200963e-17,4.385724284278498e-18,7.289585657067236e-17
676,9.491102159881874e-19,-1.6733407666820902e-17,1.3785733757494456e-18,2.5944538482274757e-17,-1.5191794696114761e-18,5.652428244658725e-17,3.506286658973395e-17,-1.0910555118590424e-17,3.068692880080341e-17,-1.8597683569819508e-17,3.0256946600402615e-17,-1.2339966427852417e-17,2.3942372358159224e-17,1.8787741854928e-17,3.4372546274356803e-17,4.2494631041552725e-17,1.7664778178791488e-17,4.668817339808196e-17,6.31682260205486e-17,7.332651694419926e-18,3.2648355846503925e-17,5.65294593185437e-17,2.4010858983373748e-17,-8.028294135149897e-18,-4.216673413703248e-17,2.2163876827574136e-17,3.3652019957138853e-17,-4.103606799391896e-17,-1.4056743817108812e-17,1.469400051986682e-17,4.735087281208332e-17,5.332829714138734e-18,1.0071798550350313e-17,-1.0725413227872966e-17,4.209824598751521e-17,2.7409392666090562e-17,3.4489825421009205e-17,1.5758771726395238e-17,-1.56679241724054e-17,1.6362817291875968e-17,2.2992170889304896e-17,1.5378930631974244e-17,6.591135768572649e-18,-3.9203109030919466e-17,1.2110171326098548e-17,1.9916419188930866e-17,4.397060982344348e-17,-2.1303788965149857e-17,2.856398657287444e-17,2.0065528227457377e-17,0.2716922870188335,0.2001011226150154,0.1920450794569501,1.7408206903199978e-06,9.388113279421426e-07,4.549112471243142e-07,1.894404923273601e-07,6.263425006857844e-08,1.3961627187051409e-08,1.3312838259049703e-09,-1.8363295925867056e-17,3.153455854879648e-18,-1.5259462050110988e-17,-2.1770065978022766e-17,-1.5739767260169974e-17,-2.620701485597602e-17,5.3023530480797604e-18,-1.983124372448332e-17,-1.7915256200511342e-17,-7.488742476495337e-18,-1.1345565973500113e-17,8.390514909960115e-18,9.749511314109273e-18,-1.4038508549552752e-17,1.663846221458514e-17,2.2700019624875378e-17,3.656832612959367e-17,3.3334188365243375e-17,-3.336634662559577e-17,3.560738051167131e-17,2.547085797524738e-17,2.7075060526357846e-17,-3.3147870147328416e-17,1.7868193958373506e-17,-7.746103723887268e-18,7.852455830250134e-18,-1.939043655469487e-17,3.17167041850744e-19,3.23958381893174e-17
677,2.14988432423754e-17,2.3475474553777417e-17,-2.313981700190181e-18,3.2364548425437798e-18,-1.0420118289361284e-17,1.0490567660113131e-16,6.786934366549789e-17,-4.1212027597379906e-17,5.812208088606611e-17,-3.6188167349575016e-17,1.8479123859803408e-17,-1.2136528994518837e-17,1.3531202587579569e-17,4.2338325276637675e-17,4.7682823895974916e-17,2.381894507607403e-17,3.8544184603217335e-17,9.660890262170963e-17,9.575947054772227e-17,5.147435359614179e-17,8.310271408033494e-17,1.1061630000757898e-16,4.298852367225565e-17,-4.037184707761773e-17,-7.348820629636741e-17,5.005784820193697e-18,2.8851511453461645e-17,-7.326194410453395e-17,-2.471987128506537e-17,2.0389118049421026e-17,3.8053487518732104e-17,9.978643072008232e-18,9.48754865710118e-18,-7.788652640327519e-18,4.381651074990013e-17,3.418639072542842e-17,1.5232899277484138e-17,3.8992573863736066e-17,-6.1791401409972275e-18,4.125819241533183e-17,6.551252502923486e-17,1.5553166372341666e-17,5.205006157631798e-17,-5.338845913760242e-17,1.0948872644470825e-17,1.1054389615880333e-17,6.142939415071131e-17,-3.826611419941988e-17,3.711435769413708e-17,2.871558048777332e-17,0.6696763985769094,0.6499658174069065,0.6571936702446939,2.6945389809002645e-06,1.4456948302188666e-06,6.982928504061814e-07,2.905279852470453e-07,9.622893409147773e-08,2.1549375218533773e-08,2.063012867272668e-09,-8.842856954230463e-17,-2.6919786673335734e-17,-5.74191195587173e-17,-5.804176281174121e-17,-5.620900298434588e-17,-9.244380906695463e-17,4.807243292919357e-17,5.05293629149594e-17,-2.5021961804457665e-18,-3.682284474323907e-17,-6.0359023013565124e-18,8.134093761120438e-17,-1.2248261862900945e-17,-2.2302982610532508e-17,5.902220241991576e-17,7.405624679070252e-17,1.2842477347918006e-16,1.434213621709492e-16,-4.0839064249166255e-17,1.5263551791357443e-16,9.758253637057125e-17,1.2881453792203838e-16,-5.300144347461733e-17,9.90612883361368e-17,6.424702532858108e-17,1.2104518241038986e-16,-3.9891336078285836e-17,1.1169476891075004e-17,9.565171444129799e-17
678,-7.321534149940223e-18,8.867069224483494e-18,2.7041892247412028e-17,1.1910283709683264e-17,-8.568590657832191e-18,1.0667091658799799e-16,6.492291038977023e-17,-3.474510009372301e-17,6.328886503433143e-17,-1.4727883319707702e-17,5.832484455715652e-17,-6.119200572459174e-18,3.943071985675183e-17,5.1004232125883627e-17,6.111694761594721e-17,6.458852865902532e-17,4.9672353343862164e-17,8.551074508358382e-17,1.1068569747654552e-16,6.525351826290171e-17,6.983791382505203e-17,1.183034618616872e-16,6.348872093312412e-17,-2.84704568410727e-17,-7.355393950679594e-17,1.775896456727691e-17,5.164350277884238e-17,-5.573294557491164e-17,-4.7995619104769995e-18,1.6779903768759349e-18,1.857461026217398e-17,6.7145692097806814e-18,-1.7955242844640338e-17,-1.851835180073864e-17,8.771848200499978e-17,3.826107421593263e-17,5.2263306283453576e-17,5.955722062491386e-17,-2.879616106058412e-17,3.2207609232323735e-17,7.545351771031067e-17,1.897375859795656e-17,1.9207829712813645e-17,-5.4002204673259125e-17,6.52109208409293e-19,5.552408122594745e-18,8.247334929734259e-17,-6.636960181127136e-17,3.483543776234342e-17,2.4953665871875758e-17,0.7132451043317655,0.700478351750526,0.7130795049712357,2.6119991172498817e-06,1.4018506487161774e-06,6.776011737800516e-07,2.8219225983336173e-07,9.355400779194779e-08,2.096132705326696e-08,2.006987981227642e-09,-7.265843877728341e-17,1.0468909759353933e-17,-2.3427990107207412e-17,-4.2892160984629975e-17,-6.958136638243814e-17,-8.233664299600522e-17,4.5440112389124986e-17,4.3367300884870345e-17,-3.159976170702351e-18,-3.5820815359039746e-17,-2.0323172235957817e-17,7.80143995232983e-17,-4.005506240484442e-17,-2.5775777477389625e-17,7.265749201194065e-17,5.5226014786006167e-17,1.0417999747919424e-16,1.3572773070027148e-16,-7.266150987092391e-17,1.1159165289461742e-16,9.553205632604171e-17,1.0118522616807919e-16,-8.303354957851654e-17,6.377462717536493e-17,3.856786763684471e-17,7.292240808271991e-17,-7.114051485626855e-17,-1.477341893865782e-17,7.12003169440606e-17
679,-9.684335985524579e-18,3.32139628031594e-18,1.1418750486418112e-17,2.6293491545692068e-17,-4.4927851970532495e-18,7.188934780087891e-17,4.531125991881372e-17,-2.0726981497073015e-17,3.3142274257898915e-17,-5.515217640984488e-18,2.2493393642346545e-17,-1.993386133990217e-17,1.2723990151411201e-17,3.7278571978698875e-17,6.282316781515883e-17,5.4572422056449163e-17,2.1384366697593288e-17,4.190386394718472e-17,8.750989154859141e-17,1.1226020332376088e-17,4.825161508813309e-17,6.006937161675987e-17,1.6888775329511866e-17,-5.905473479406657e-17,-7.242669045978598e-17,-7.704837198103212e-19,4.9604930051602104e-17,-8.40258952518449e-17,4.5806943892798845e-19,1.684895749476514e-17,2.2326095338856318e-17,1.3482638166559824e-17,-1.0690319291537202e-17,-3.8589972916651e-18,6.322861113887093e-17,3.450283232699389e-17,4.2264192832678987e-17,3.9213979980796443e-17,-1.707099461985147e-17,1.9554518532347882e-17,5.473955098770612e-17,-1.3577850339970998e-17,1.7156375343804978e-17,-5.721127699793029e-17,2.4940551301433498e-17,1.321901802918992e-17,5.98699526575747e-17,-5.34894215253119e-17,2.216834462468799e-17,2.3527238934003028e-17,0.5310201177649957,0.5022871791176858,0.5042842472399989,2.6862954510852337e-06,1.445344573474295e-06,6.99780187468102e-07,2.9170853336318934e-07,9.676095443510295e-08,2.1685875580096092e-08,2.076829989049238e-09,-7.162133946912105e-17,-1.9866990390602116e-17,-4.615677734398905e-17,-4.601297307570263e-17,-2.716918163649733e-17,-6.881279401595514e-17,2.116632851727776e-17,2.0351060021273348e-17,-2.943007622414646e-17,-1.0942402237899356e-17,-1.9215299790729185e-17,2.669640605171687e-17,5.512226988740263e-18,-1.763300837150593e-17,5.103362147647401e-17,6.188369887944395e-17,1.051311355630803e-16,1.1260485235277936e-16,-4.232311033870053e-17,8.760897761906933e-17,7.792036012058628e-17,7.688193964781378e-17,-3.3463592756150093e-17,5.648510156923292e-17,4.924930658106623e-17,9.419922060617415e-17,-3.533134562205717e-17,-1.749411850971551e-18,8.400597482891698e-17
