,zcr_x0,zcr_y0,zcr_z0,zcr_x1,zcr_y1,zcr_z1,zcr_x2,zcr_y2,zcr_z2,zcr_x3,zcr_y3,zcr_z3,zcr_x4,zcr_y4,zcr_z4,zcr_x5,zcr_y5,zcr_z5,#ofcrossing_x,#ofcrossing_y,#ofcrossing_z
2193,0.02392578125,0.0498046875,0.0830078125,0.0712890625,0.05908203125,0.033203125,0.04345703125,0.0771484375,0.09716796875,0.091796875,0.06884765625,0.03515625,0.04638671875,0.087890625,0.12646484375,0.1279296875,0.1015625,0.06005859375,171.0,231.0,304.0
2194,0.0146484375,0.0283203125,0.04833984375,0.05859375,0.0517578125,0.0380859375,0.01611328125,0.0322265625,0.03662109375,0.03173828125,0.02685546875,0.0107421875,0.0498046875,0.072265625,0.1015625,0.12841796875,0.1015625,0.0791015625,137.0,89.0,311.0
2195,0.0283203125,0.03466796875,0.060546875,0.07080078125,0.0517578125,0.04541015625,0.0302734375,0.041015625,0.05517578125,0.07568359375,0.05029296875,0.03955078125,0.064453125,0.0888671875,0.1220703125,0.13134765625,0.09228515625,0.06787109375,165.0,166.0,322.0
2196,0.0166015625,0.0224609375,0.0498046875,0.04638671875,0.0390625,0.033203125,0.0654296875,0.07666015625,0.08544921875,0.0615234375,0.03271484375,0.021484375,0.0546875,0.07421875,0.109375,0.11376953125,0.08740234375,0.06787109375,115.0,202.0,292.0
2197,0.0068359375,0.029296875,0.03564453125,0.044921875,0.04296875,0.0205078125,0.03076171875,0.0419921875,0.05029296875,0.046875,0.02783203125,0.0166015625,0.04736328125,0.06982421875,0.0947265625,0.10546875,0.0771484375,0.0546875,103.0,121.0,256.0
2198,0.0009765625,0.0009765625,0.0126953125,0.013671875,0.0126953125,0.0126953125,0.0498046875,0.08642578125,0.10546875,0.10205078125,0.08544921875,0.04931640625,0.0537109375,0.0703125,0.10107421875,0.11181640625,0.07861328125,0.06201171875,29.0,279.0,272.0
2199,0.0029296875,0.01025390625,0.029296875,0.04638671875,0.04541015625,0.0380859375,0.04541015625,0.0634765625,0.09326171875,0.09423828125,0.06494140625,0.046875,0.052734375,0.08056640625,0.10595703125,0.10693359375,0.0830078125,0.05517578125,100.0,227.0,279.0
2200,0.01806640625,0.025390625,0.04638671875,0.033203125,0.0302734375,0.02294921875,0.04296875,0.05029296875,0.05859375,0.0595703125,0.041015625,0.033203125,0.06640625,0.0869140625,0.1142578125,0.1005859375,0.0703125,0.0498046875,100.0,173.0,281.0
2201,0.001953125,0.00390625,0.0048828125,0.0048828125,0.0029296875,0.0009765625,0.03564453125,0.0419921875,0.04736328125,0.03759765625,0.01708984375,0.0107421875,0.04443359375,0.06982421875,0.0947265625,0.08935546875,0.06396484375,0.03857421875,11.0,109.0,223.0
2202,0.0,0.0,0.0,0.0,0.0,0.0,0.00341796875,0.00341796875,0.00732421875,0.00390625,0.00390625,0.00390625,0.021484375,0.02734375,0.0361328125,0.0439453125,0.0341796875,0.0283203125,1.0,16.0,115.0
2203,0.0,0.02001953125,0.029296875,0.04736328125,0.04736328125,0.02734375,0.0126953125,0.02099609375,0.0390625,0.04638671875,0.04443359375,0.0361328125,0.04150390625,0.07958984375,0.11181640625,0.12353515625,0.0986328125,0.06005859375,98.0,118.0,288.0
2204,0.0302734375,0.0419921875,0.05322265625,0.05517578125,0.04345703125,0.03173828125,0.03515625,0.044921875,0.04736328125,0.0419921875,0.02392578125,0.01416015625,0.05322265625,0.0712890625,0.09521484375,0.10888671875,0.0771484375,0.05908203125,152.0,122.0,268.0
2205,0.0048828125,0.005859375,0.0078125,0.0068359375,0.005859375,0.0048828125,0.04248046875,0.0517578125,0.08544921875,0.103515625,0.07861328125,0.0693359375,0.0595703125,0.076171875,0.1064453125,0.107421875,0.07861328125,0.0625,23.0,249.0,285.0
2206,0.0107421875,0.02392578125,0.05078125,0.07177734375,0.06103515625,0.0478515625,0.04248046875,0.08154296875,0.103515625,0.1171875,0.09375,0.0546875,0.0673828125,0.099609375,0.14404296875,0.158203125,0.11962890625,0.08740234375,148.0,280.0,384.0
2207,0.0478515625,0.0673828125,0.08056640625,0.08349609375,0.0498046875,0.02978515625,0.04296875,0.0634765625,0.07177734375,0.05712890625,0.0361328125,0.015625,0.0849609375,0.1103515625,0.14453125,0.13330078125,0.0869140625,0.06201171875,201.0,163.0,354.0
2208,0.025390625,0.0458984375,0.068359375,0.06201171875,0.05615234375,0.03564453125,0.0078125,0.01171875,0.0263671875,0.04638671875,0.0419921875,0.0380859375,0.04638671875,0.07958984375,0.1103515625,0.10498046875,0.08935546875,0.05615234375,168.0,103.0,279.0
2209,0.0380859375,0.05517578125,0.08544921875,0.0849609375,0.06396484375,0.046875,0.0078125,0.0146484375,0.0185546875,0.0234375,0.0185546875,0.01171875,0.0751953125,0.1240234375,0.17138671875,0.17724609375,0.1376953125,0.0888671875,210.0,55.0,437.0
2210,0.04443359375,0.04541015625,0.05029296875,0.03369140625,0.01806640625,0.01708984375,0.009765625,0.015625,0.0419921875,0.0615234375,0.05517578125,0.04931640625,0.0869140625,0.12939453125,0.15283203125,0.1298828125,0.0869140625,0.044921875,129.0,134.0,358.0
2211,0.00732421875,0.009765625,0.025390625,0.03759765625,0.03076171875,0.02783203125,0.0283203125,0.03955078125,0.05322265625,0.0478515625,0.029296875,0.0185546875,0.0478515625,0.0712890625,0.11181640625,0.11572265625,0.09033203125,0.06689453125,79.0,120.0,284.0
2212,0.03125,0.0517578125,0.05908203125,0.06689453125,0.04296875,0.0224609375,0.01953125,0.025390625,0.0322265625,0.060546875,0.0458984375,0.0400390625,0.0615234375,0.09130859375,0.1201171875,0.12109375,0.09619140625,0.06591796875,153.0,135.0,324.0
2213,0.0205078125,0.04150390625,0.04345703125,0.04931640625,0.03564453125,0.0146484375,0.04150390625,0.06103515625,0.07177734375,0.06298828125,0.046875,0.02734375,0.060546875,0.083984375,0.107421875,0.10888671875,0.07958984375,0.05615234375,116.0,182.0,288.0
2214,0.0087890625,0.0087890625,0.0107421875,0.0283203125,0.0234375,0.0234375,0.0546875,0.0546875,0.0810546875,0.078125,0.0400390625,0.0400390625,0.05126953125,0.0712890625,0.1005859375,0.1064453125,0.083984375,0.064453125,67.0,195.0,279.0
2215,0.001953125,0.0029296875,0.01708984375,0.029296875,0.0283203125,0.02734375,0.04638671875,0.0556640625,0.06640625,0.0634765625,0.03271484375,0.0234375,0.060546875,0.083984375,0.11181640625,0.1181640625,0.087890625,0.064453125,63.0,163.0,305.0
2216,0.0126953125,0.03466796875,0.05322265625,0.0654296875,0.060546875,0.03857421875,0.0380859375,0.0634765625,0.0859375,0.08056640625,0.0625,0.037109375,0.0654296875,0.1025390625,0.13671875,0.15185546875,0.12548828125,0.08837890625,151.0,207.0,392.0
2217,0.04541015625,0.0654296875,0.0732421875,0.06591796875,0.0498046875,0.02978515625,0.041015625,0.07666015625,0.10986328125,0.10302734375,0.08935546875,0.0537109375,0.07275390625,0.11669921875,0.142578125,0.14453125,0.107421875,0.0634765625,196.0,268.0,370.0
2218,0.03759765625,0.064453125,0.0859375,0.10205078125,0.07080078125,0.0439453125,0.04736328125,0.068359375,0.07177734375,0.05810546875,0.033203125,0.01220703125,0.0556640625,0.083984375,0.1162109375,0.126953125,0.095703125,0.0673828125,223.0,166.0,311.0
2219,0.03125,0.03955078125,0.0556640625,0.0654296875,0.04833984375,0.0400390625,0.025390625,0.0283203125,0.0419921875,0.0478515625,0.0283203125,0.025390625,0.06591796875,0.09814453125,0.1279296875,0.12060546875,0.08544921875,0.05322265625,164.0,111.0,311.0
2220,0.03369140625,0.05859375,0.06982421875,0.06298828125,0.046875,0.02197265625,0.01171875,0.0234375,0.033203125,0.03759765625,0.03076171875,0.01904296875,0.0546875,0.07861328125,0.11181640625,0.12548828125,0.0947265625,0.07080078125,166.0,88.0,307.0
2221,0.0009765625,0.0146484375,0.0361328125,0.04541015625,0.04443359375,0.03076171875,0.06591796875,0.076171875,0.09228515625,0.07080078125,0.02978515625,0.01953125,0.04638671875,0.064453125,0.10205078125,0.10498046875,0.08544921875,0.0673828125,94.0,197.0,271.0
